"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"743500","0.2524769604206085","0.2524769604206085","0.2524769604206085","1486","1486","1486"
"744000","0.17058174312114716","0.17058174312114716","0.17058174312114716","1487","1487","1487"
"744500","0.21455399692058563","0.21455399692058563","0.21455399692058563","1488","1488","1488"
"745000","0.2578253149986267","0.2578253149986267","0.2578253149986267","1489","1489","1489"
"745500","0.2698532044887543","0.2698532044887543","0.2698532044887543","1490","1490","1490"
"746000","0.2505573630332947","0.2505573630332947","0.2505573630332947","1491","1491","1491"
"746500","0.16306519508361816","0.16306519508361816","0.16306519508361816","1492","1492","1492"
"747000","0.16020260751247406","0.16020260751247406","0.16020260751247406","1493","1493","1493"
"747500","0.16903182864189148","0.16903182864189148","0.16903182864189148","1494","1494","1494"
"748000","0.1408747136592865","0.1408747136592865","0.1408747136592865","1495","1495","1495"
"748500","0.128521129488945","0.128521129488945","0.128521129488945","1496","1496","1496"
"749000","0.14009511470794678","0.14009511470794678","0.14009511470794678","1497","1497","1497"
"749500","0.2722368538379669","0.2722368538379669","0.2722368538379669","1498","1498","1498"
"750000","0.10831078141927719","0.10831078141927719","0.10831078141927719","1499","1499","1499"
"750500","0.20341069996356964","0.20341069996356964","0.20341069996356964","1500","1500","1500"
"751000","0.17405420541763306","0.17405420541763306","0.17405420541763306","1501","1501","1501"
"751500","0.2838491201400757","0.2838491201400757","0.2838491201400757","1502","1502","1502"
"752000","0.19546641409397125","0.19546641409397125","0.19546641409397125","1503","1503","1503"
"752500","0.1816968321800232","0.1816968321800232","0.1816968321800232","1504","1504","1504"
"753000","0.14682583510875702","0.14682583510875702","0.14682583510875702","1505","1505","1505"
"753500","0.17936952412128448","0.17936952412128448","0.17936952412128448","1506","1506","1506"
"754000","0.16427558660507202","0.16427558660507202","0.16427558660507202","1507","1507","1507"
"754500","0.17366911470890045","0.17366911470890045","0.17366911470890045","1508","1508","1508"
"755000","0.2559469938278198","0.2559469938278198","0.2559469938278198","1509","1509","1509"
"755500","0.16856667399406433","0.16856667399406433","0.16856667399406433","1510","1510","1510"
"756000","0.25308534502983093","0.25308534502983093","0.25308534502983093","1511","1511","1511"
"756500","0.2733624577522278","0.2733624577522278","0.2733624577522278","1512","1512","1512"
"757000","0.3007417321205139","0.3007417321205139","0.3007417321205139","1513","1513","1513"
"757500","0.19865602254867554","0.19865602254867554","0.19865602254867554","1514","1514","1514"
"758000","0.15944381058216095","0.15944381058216095","0.15944381058216095","1515","1515","1515"
"758500","0.1723915934562683","0.1723915934562683","0.1723915934562683","1516","1516","1516"
"759000","0.2290239781141281","0.2290239781141281","0.2290239781141281","1517","1517","1517"
"759500","0.19351255893707275","0.19351255893707275","0.19351255893707275","1518","1518","1518"
"760000","0.17696484923362732","0.17696484923362732","0.17696484923362732","1519","1519","1519"
"760500","0.16142010688781738","0.16142010688781738","0.16142010688781738","1520","1520","1520"
"761000","0.18784715235233307","0.18784715235233307","0.18784715235233307","1521","1521","1521"
"761500","0.28733524680137634","0.28733524680137634","0.28733524680137634","1522","1522","1522"
"762000","0.2916473150253296","0.2916473150253296","0.2916473150253296","1523","1523","1523"
"762500","0.2929932177066803","0.2929932177066803","0.2929932177066803","1524","1524","1524"
"763000","0.19073040783405304","0.19073040783405304","0.19073040783405304","1525","1525","1525"
"763500","0.16344085335731506","0.16344085335731506","0.16344085335731506","1526","1526","1526"
"764000","0.23676377534866333","0.23676377534866333","0.23676377534866333","1527","1527","1527"
"764500","0.16593731939792633","0.16593731939792633","0.16593731939792633","1528","1528","1528"
"765000","0.2310064136981964","0.2310064136981964","0.2310064136981964","1529","1529","1529"
"765500","0.21414537727832794","0.21414537727832794","0.21414537727832794","1530","1530","1530"
"766000","0.10676459223031998","0.10676459223031998","0.10676459223031998","1531","1531","1531"
"766500","0.3004918694496155","0.3004918694496155","0.3004918694496155","1532","1532","1532"
"767000","0.19238072633743286","0.19238072633743286","0.19238072633743286","1533","1533","1533"
"767500","0.3009665012359619","0.3009665012359619","0.3009665012359619","1534","1534","1534"
"768000","0.2836073637008667","0.2836073637008667","0.2836073637008667","1535","1535","1535"
"768500","0.10815616697072983","0.10815616697072983","0.10815616697072983","1536","1536","1536"
"769000","0.2727802097797394","0.2727802097797394","0.2727802097797394","1537","1537","1537"
"769500","0.159479022026062","0.159479022026062","0.159479022026062","1538","1538","1538"
"770000","0.20110274851322174","0.20110274851322174","0.20110274851322174","1539","1539","1539"
"770500","0.2818753123283386","0.2818753123283386","0.2818753123283386","1540","1540","1540"
"771000","0.18178026378154755","0.18178026378154755","0.18178026378154755","1541","1541","1541"
"771500","0.1390560418367386","0.1390560418367386","0.1390560418367386","1542","1542","1542"
"772000","0.30280163884162903","0.30280163884162903","0.30280163884162903","1543","1543","1543"
"772500","0.20857442915439606","0.20857442915439606","0.20857442915439606","1544","1544","1544"
"773000","0.2825166881084442","0.2825166881084442","0.2825166881084442","1545","1545","1545"
"773500","0.2860102951526642","0.2860102951526642","0.2860102951526642","1546","1546","1546"
"774000","0.19066494703292847","0.19066494703292847","0.19066494703292847","1547","1547","1547"
"774500","0.2548067569732666","0.2548067569732666","0.2548067569732666","1548","1548","1548"
"775000","0.18501360714435577","0.18501360714435577","0.18501360714435577","1549","1549","1549"
"775500","0.2692832052707672","0.2692832052707672","0.2692832052707672","1550","1550","1550"
"776000","0.21476171910762787","0.21476171910762787","0.21476171910762787","1551","1551","1551"
"776500","0.25308534502983093","0.25308534502983093","0.25308534502983093","1552","1552","1552"
"777000","0.16852498054504395","0.16852498054504395","0.16852498054504395","1553","1553","1553"
"777500","0.23560921847820282","0.23560921847820282","0.23560921847820282","1554","1554","1554"
"778000","0.22773972153663635","0.22773972153663635","0.22773972153663635","1555","1555","1555"
"778500","0.1683654934167862","0.1683654934167862","0.1683654934167862","1556","1556","1556"
"779000","0.14743362367153168","0.14743362367153168","0.14743362367153168","1557","1557","1557"
"779500","0.16189274191856384","0.16189274191856384","0.16189274191856384","1558","1558","1558"
"780000","0.17303527891635895","0.17303527891635895","0.17303527891635895","1559","1559","1559"
"780500","0.15172754228115082","0.15172754228115082","0.15172754228115082","1560","1560","1560"
"781000","0.18568618595600128","0.18568618595600128","0.18568618595600128","1561","1561","1561"
"781500","0.30034053325653076","0.30034053325653076","0.30034053325653076","1562","1562","1562"
"782000","0.19049972295761108","0.19049972295761108","0.19049972295761108","1563","1563","1563"
"782500","0.3000674247741699","0.3000674247741699","0.3000674247741699","1564","1564","1564"
"783000","0.1738545298576355","0.1738545298576355","0.1738545298576355","1565","1565","1565"
"783500","0.2924683392047882","0.2924683392047882","0.2924683392047882","1566","1566","1566"
"784000","0.2524769604206085","0.2524769604206085","0.2524769604206085","1567","1567","1567"
"784500","0.23306815326213837","0.23306815326213837","0.23306815326213837","1568","1568","1568"
"785000","0.3002648651599884","0.3002648651599884","0.3002648651599884","1569","1569","1569"
"785500","0.17286233603954315","0.17286233603954315","0.17286233603954315","1570","1570","1570"
"786000","0.15713784098625183","0.15713784098625183","0.15713784098625183","1571","1571","1571"
"786500","0.28421375155448914","0.28421375155448914","0.28421375155448914","1572","1572","1572"
"787000","0.13384930789470673","0.13384930789470673","0.13384930789470673","1573","1573","1573"
"787500","0.2863939702510834","0.2863939702510834","0.2863939702510834","1574","1574","1574"
"788000","0.1515454798936844","0.1515454798936844","0.1515454798936844","1575","1575","1575"
"788500","0.22125090658664703","0.22125090658664703","0.22125090658664703","1576","1576","1576"
"789000","0.22502854466438293","0.22502854466438293","0.22502854466438293","1577","1577","1577"
"789500","0.2713586688041687","0.2713586688041687","0.2713586688041687","1578","1578","1578"
"790000","0.18620935082435608","0.18620935082435608","0.18620935082435608","1579","1579","1579"
"790500","0.2926452159881592","0.2926452159881592","0.2926452159881592","1580","1580","1580"
"791000","0.18136315047740936","0.18136315047740936","0.18136315047740936","1581","1581","1581"
"791500","0.1543949991464615","0.1543949991464615","0.1543949991464615","1582","1582","1582"
"792000","0.22505077719688416","0.22505077719688416","0.22505077719688416","1583","1583","1583"
"792500","0.2173708975315094","0.2173708975315094","0.2173708975315094","1584","1584","1584"
"793000","0.2557484805583954","0.2557484805583954","0.2557484805583954","1585","1585","1585"
"793500","0.2704804837703705","0.2704804837703705","0.2704804837703705","1586","1586","1586"
"794000","0.18701128661632538","0.18701128661632538","0.18701128661632538","1587","1587","1587"
"794500","0.16127893328666687","0.16127893328666687","0.16127893328666687","1588","1588","1588"
"795000","0.19101056456565857","0.19101056456565857","0.19101056456565857","1589","1589","1589"
"795500","0.2839297354221344","0.2839297354221344","0.2839297354221344","1590","1590","1590"
"796000","0.2276683747768402","0.2276683747768402","0.2276683747768402","1591","1591","1591"
"796500","0.17104321718215942","0.17104321718215942","0.17104321718215942","1592","1592","1592"
"797000","0.2869311571121216","0.2869311571121216","0.2869311571121216","1593","1593","1593"
"797500","0.1787380576133728","0.1787380576133728","0.1787380576133728","1594","1594","1594"
"798000","0.15192294120788574","0.15192294120788574","0.15192294120788574","1595","1595","1595"
"798500","0.15871624648571014","0.15871624648571014","0.15871624648571014","1596","1596","1596"
"799000","0.2010699361562729","0.2010699361562729","0.2010699361562729","1597","1597","1597"
"799500","0.19029280543327332","0.19029280543327332","0.19029280543327332","1598","1598","1598"
"800000","0.205418199300766","0.205418199300766","0.205418199300766","1599","1599","1599"
"800500","0.09033755958080292","0.09033755958080292","0.09033755958080292","1600","1600","1600"
"801000","0.3545454442501068","0.3545454442501068","0.3545454442501068","1601","1601","1601"
"801500","0.28624051809310913","0.28624051809310913","0.28624051809310913","1602","1602","1602"
"802000","0.1379467397928238","0.1379467397928238","0.1379467397928238","1603","1603","1603"
"802500","0.25273770093917847","0.25273770093917847","0.25273770093917847","1604","1604","1604"
"803000","0.10854271054267883","0.10854271054267883","0.10854271054267883","1605","1605","1605"
"803500","0.19553673267364502","0.19553673267364502","0.19553673267364502","1606","1606","1606"
"804000","0.23944523930549622","0.23944523930549622","0.23944523930549622","1607","1607","1607"
"804500","0.3690437078475952","0.3690437078475952","0.3690437078475952","1608","1608","1608"
"805000","0.1723915934562683","0.1723915934562683","0.1723915934562683","1609","1609","1609"
"805500","0.13161073625087738","0.13161073625087738","0.13161073625087738","1610","1610","1610"
"806000","0.20231033861637115","0.20231033861637115","0.20231033861637115","1611","1611","1611"
"806500","0.22480736672878265","0.22480736672878265","0.22480736672878265","1612","1612","1612"
"807000","0.2582111358642578","0.2582111358642578","0.2582111358642578","1613","1613","1613"
"807500","0.14070257544517517","0.14070257544517517","0.14070257544517517","1614","1614","1614"
"808000","0.13452255725860596","0.13452255725860596","0.13452255725860596","1615","1615","1615"
"808500","0.140173077583313","0.140173077583313","0.140173077583313","1616","1616","1616"
"809000","0.1578393578529358","0.1578393578529358","0.1578393578529358","1617","1617","1617"
"809500","0.2843326926231384","0.2843326926231384","0.2843326926231384","1618","1618","1618"
"810000","0.1286049634218216","0.1286049634218216","0.1286049634218216","1619","1619","1619"
"810500","0.343740850687027","0.343740850687027","0.343740850687027","1620","1620","1620"
"811000","0.1699756681919098","0.1699756681919098","0.1699756681919098","1621","1621","1621"
"811500","0.3379194736480713","0.3379194736480713","0.3379194736480713","1622","1622","1622"
"812000","0.18905767798423767","0.18905767798423767","0.18905767798423767","1623","1623","1623"
"812500","0.1734452098608017","0.1734452098608017","0.1734452098608017","1624","1624","1624"
"813000","0.16264984011650085","0.16264984011650085","0.16264984011650085","1625","1625","1625"
"813500","0.15812964737415314","0.15812964737415314","0.15812964737415314","1626","1626","1626"
"814000","0.13784611225128174","0.13784611225128174","0.13784611225128174","1627","1627","1627"
"814500","0.23114420473575592","0.23114420473575592","0.23114420473575592","1628","1628","1628"
"815000","0.2022409588098526","0.2022409588098526","0.2022409588098526","1629","1629","1629"
"815500","0.3770621120929718","0.3770621120929718","0.3770621120929718","1630","1630","1630"
"816000","0.17447632551193237","0.17447632551193237","0.17447632551193237","1631","1631","1631"
"816500","0.1286049634218216","0.1286049634218216","0.1286049634218216","1632","1632","1632"
"817000","0.3682543635368347","0.3682543635368347","0.3682543635368347","1633","1633","1633"
"817500","0.15187902748584747","0.15187902748584747","0.15187902748584747","1634","1634","1634"
"818000","0.18545931577682495","0.18545931577682495","0.18545931577682495","1635","1635","1635"
"818500","0.1721208095550537","0.1721208095550537","0.1721208095550537","1636","1636","1636"
"819000","0.3695943355560303","0.3695943355560303","0.3695943355560303","1637","1637","1637"
"819500","0.36247125267982483","0.36247125267982483","0.36247125267982483","1638","1638","1638"
"820000","0.17121504247188568","0.17121504247188568","0.17121504247188568","1639","1639","1639"
"820500","0.3768221437931061","0.3768221437931061","0.3768221437931061","1640","1640","1640"
"821000","0.17956595122814178","0.17956595122814178","0.17956595122814178","1641","1641","1641"
"821500","0.24132922291755676","0.24132922291755676","0.24132922291755676","1642","1642","1642"
"822000","0.1469157338142395","0.1469157338142395","0.1469157338142395","1643","1643","1643"
"822500","0.19151905179023743","0.19151905179023743","0.19151905179023743","1644","1644","1644"
"823000","0.2943919003009796","0.2943919003009796","0.2943919003009796","1645","1645","1645"
"823500","0.13637584447860718","0.13637584447860718","0.13637584447860718","1646","1646","1646"
"824000","0.2254566252231598","0.2254566252231598","0.2254566252231598","1647","1647","1647"
"824500","0.20146137475967407","0.20146137475967407","0.20146137475967407","1648","1648","1648"
"825000","0.2886638045310974","0.2886638045310974","0.2886638045310974","1649","1649","1649"
"825500","0.21334165334701538","0.21334165334701538","0.21334165334701538","1650","1650","1650"
"826000","0.25500360131263733","0.25500360131263733","0.25500360131263733","1651","1651","1651"
"826500","0.1741398125886917","0.1741398125886917","0.1741398125886917","1652","1652","1652"
"827000","0.140251025557518","0.140251025557518","0.140251025557518","1653","1653","1653"
"827500","0.28104156255722046","0.28104156255722046","0.28104156255722046","1654","1654","1654"
"828000","0.2500428855419159","0.2500428855419159","0.2500428855419159","1655","1655","1655"
"828500","0.15410272777080536","0.15410272777080536","0.15410272777080536","1656","1656","1656"
"829000","0.1716562807559967","0.1716562807559967","0.1716562807559967","1657","1657","1657"
"829500","0.26002782583236694","0.26002782583236694","0.26002782583236694","1658","1658","1658"
"830000","0.17701642215251923","0.17701642215251923","0.17701642215251923","1659","1659","1659"
"830500","0.22480736672878265","0.22480736672878265","0.22480736672878265","1660","1660","1660"
"831000","0.28941810131073","0.28941810131073","0.28941810131073","1661","1661","1661"
"831500","0.1694440245628357","0.1694440245628357","0.1694440245628357","1662","1662","1662"
"832000","0.17499999701976776","0.17499999701976776","0.17499999701976776","1663","1663","1663"
"832500","0.2551206052303314","0.2551206052303314","0.2551206052303314","1664","1664","1664"
"833000","0.185123473405838","0.185123473405838","0.185123473405838","1665","1665","1665"
"833500","0.1749078333377838","0.1749078333377838","0.1749078333377838","1666","1666","1666"
"834000","0.3854644000530243","0.3854644000530243","0.3854644000530243","1667","1667","1667"
"834500","0.13986122608184814","0.13986122608184814","0.13986122608184814","1668","1668","1668"
"835000","0.23667357861995697","0.23667357861995697","0.23667357861995697","1669","1669","1669"
"835500","0.2734594941139221","0.2734594941139221","0.2734594941139221","1670","1670","1670"
"836000","0.17279364168643951","0.17279364168643951","0.17279364168643951","1671","1671","1671"
"836500","0.19967985153198242","0.19967985153198242","0.19967985153198242","1672","1672","1672"
"837000","0.05481132119894028","0.05481132119894028","0.05481132119894028","1673","1673","1673"
"837500","0.18580660223960876","0.18580660223960876","0.18580660223960876","1674","1674","1674"
"838000","0.16053909063339233","0.16053909063339233","0.16053909063339233","1675","1675","1675"
"838500","0.13396312296390533","0.13396312296390533","0.13396312296390533","1676","1676","1676"
"839000","0.20515495538711548","0.20515495538711548","0.20515495538711548","1677","1677","1677"
"839500","0.19701693952083588","0.19701693952083588","0.19701693952083588","1678","1678","1678"
"840000","0.20086559653282166","0.20086559653282166","0.20086559653282166","1679","1679","1679"
"840500","0.20276302099227905","0.20276302099227905","0.20276302099227905","1680","1680","1680"
"841000","0.15292035043239594","0.15292035043239594","0.15292035043239594","1681","1681","1681"
"841500","0.21643193066120148","0.21643193066120148","0.21643193066120148","1682","1682","1682"
"842000","0.27596017718315125","0.27596017718315125","0.27596017718315125","1683","1683","1683"
"842500","0.23586182296276093","0.23586182296276093","0.23586182296276093","1684","1684","1684"
"843000","0.1716562807559967","0.1716562807559967","0.1716562807559967","1685","1685","1685"
"843500","0.2722368538379669","0.2722368538379669","0.2722368538379669","1686","1686","1686"
"844000","0.1600578874349594","0.1600578874349594","0.1600578874349594","1687","1687","1687"
"844500","0.19295711815357208","0.19295711815357208","0.19295711815357208","1688","1688","1688"
"845000","0.1562224179506302","0.1562224179506302","0.1562224179506302","1689","1689","1689"
"845500","0.24929609894752502","0.24929609894752502","0.24929609894752502","1690","1690","1690"
"846000","0.2498713731765747","0.2498713731765747","0.2498713731765747","1691","1691","1691"
"846500","0.2519293427467346","0.2519293427467346","0.2519293427467346","1692","1692","1692"
"847000","0.18152998387813568","0.18152998387813568","0.18152998387813568","1693","1693","1693"
"847500","0.1498447209596634","0.1498447209596634","0.1498447209596634","1694","1694","1694"
"848000","0.10831078141927719","0.10831078141927719","0.10831078141927719","1695","1695","1695"
"848500","0.3031752109527588","0.3031752109527588","0.3031752109527588","1696","1696","1696"
"849000","0.28449755907058716","0.28449755907058716","0.28449755907058716","1697","1697","1697"
"849500","0.2637462615966797","0.2637462615966797","0.2637462615966797","1698","1698","1698"
"850000","0.1854478269815445","0.1854478269815445","0.1854478269815445","1699","1699","1699"
"850500","0.30034053325653076","0.30034053325653076","0.30034053325653076","1700","1700","1700"
"851000","0.18136315047740936","0.18136315047740936","0.18136315047740936","1701","1701","1701"
"851500","0.25081461668014526","0.25081461668014526","0.25081461668014526","1702","1702","1702"
"852000","0.2313215583562851","0.2313215583562851","0.2313215583562851","1703","1703","1703"
"852500","0.22285966575145721","0.22285966575145721","0.22285966575145721","1704","1704","1704"
"853000","0.15801472961902618","0.15801472961902618","0.15801472961902618","1705","1705","1705"
"853500","0.15731322765350342","0.15731322765350342","0.15731322765350342","1706","1706","1706"
"854000","0.3735786974430084","0.3735786974430084","0.3735786974430084","1707","1707","1707"
"854500","0.2630022466182709","0.2630022466182709","0.2630022466182709","1708","1708","1708"
"855000","0.21668092906475067","0.21668092906475067","0.21668092906475067","1709","1709","1709"
"855500","0.18489623069763184","0.18489623069763184","0.18489623069763184","1710","1710","1710"
"856000","0.34403401613235474","0.34403401613235474","0.34403401613235474","1711","1711","1711"
"856500","0.3222976326942444","0.3222976326942444","0.3222976326942444","1712","1712","1712"
"857000","0.19971680641174316","0.19971680641174316","0.19971680641174316","1713","1713","1713"
"857500","0.2857421040534973","0.2857421040534973","0.2857421040534973","1714","1714","1714"
"858000","0.17610107362270355","0.17610107362270355","0.17610107362270355","1715","1715","1715"
"858500","0.1736067831516266","0.1736067831516266","0.1736067831516266","1716","1716","1716"
"859000","0.2702295482158661","0.2702295482158661","0.2702295482158661","1717","1717","1717"
"859500","0.17573529481887817","0.17573529481887817","0.17573529481887817","1718","1718","1718"
"860000","0.17304982244968414","0.17304982244968414","0.17304982244968414","1719","1719","1719"
"860500","0.18833670020103455","0.18833670020103455","0.18833670020103455","1720","1720","1720"
"861000","0.2914375364780426","0.2914375364780426","0.2914375364780426","1721","1721","1721"
"861500","0.16340693831443787","0.16340693831443787","0.16340693831443787","1722","1722","1722"
"862000","0.22249630093574524","0.22249630093574524","0.22249630093574524","1723","1723","1723"
"862500","0.2505573630332947","0.2505573630332947","0.2505573630332947","1724","1724","1724"
"863000","0.25829145312309265","0.25829145312309265","0.25829145312309265","1725","1725","1725"
"863500","0.1789880394935608","0.1789880394935608","0.1789880394935608","1726","1726","1726"
"864000","0.22724029421806335","0.22724029421806335","0.22724029421806335","1727","1727","1727"
"864500","0.22752568125724792","0.22752568125724792","0.22752568125724792","1728","1728","1728"
"865000","0.17442810535430908","0.17442810535430908","0.17442810535430908","1729","1729","1729"
"865500","0.28581953048706055","0.28581953048706055","0.28581953048706055","1730","1730","1730"
"866000","0.16441640257835388","0.16441640257835388","0.16441640257835388","1731","1731","1731"
"866500","0.28421443700790405","0.28421443700790405","0.28421443700790405","1732","1732","1732"
"867000","0.2899245321750641","0.2899245321750641","0.2899245321750641","1733","1733","1733"
"867500","0.20558567345142365","0.20558567345142365","0.20558567345142365","1734","1734","1734"
"868000","0.1816968321800232","0.1816968321800232","0.1816968321800232","1735","1735","1735"
"868500","0.2856493592262268","0.2856493592262268","0.2856493592262268","1736","1736","1736"
"869000","0.18303252756595612","0.18303252756595612","0.18303252756595612","1737","1737","1737"
"869500","0.293725848197937","0.293725848197937","0.293725848197937","1738","1738","1738"
"870000","0.206605464220047","0.206605464220047","0.206605464220047","1739","1739","1739"
"870500","0.28941744565963745","0.28941744565963745","0.28941744565963745","1740","1740","1740"
"871000","0.21539905667304993","0.21539905667304993","0.21539905667304993","1741","1741","1741"
"871500","0.2421986609697342","0.2421986609697342","0.2421986609697342","1742","1742","1742"
"872000","0.16318279504776","0.16318279504776","0.16318279504776","1743","1743","1743"
"872500","0.28654745221138","0.28654745221138","0.28654745221138","1744","1744","1744"
"873000","0.17366911470890045","0.17366911470890045","0.17366911470890045","1745","1745","1745"
"873500","0.17956562340259552","0.17956562340259552","0.17956562340259552","1746","1746","1746"
"874000","0.3371140956878662","0.3371140956878662","0.3371140956878662","1747","1747","1747"
"874500","0.25273510813713074","0.25273510813713074","0.25273510813713074","1748","1748","1748"
"875000","0.2445177584886551","0.2445177584886551","0.2445177584886551","1749","1749","1749"
"875500","0.5321701169013977","0.5321701169013977","0.5321701169013977","1750","1750","1750"
"876000","0.1533244401216507","0.1533244401216507","0.1533244401216507","1751","1751","1751"
"876500","0.2712728977203369","0.2712728977203369","0.2712728977203369","1752","1752","1752"
"877000","0.26080402731895447","0.26080402731895447","0.26080402731895447","1753","1753","1753"
"877500","0.2869311571121216","0.2869311571121216","0.2869311571121216","1754","1754","1754"
"878000","0.19860626757144928","0.19860626757144928","0.19860626757144928","1755","1755","1755"
"878500","0.23595201969146729","0.23595201969146729","0.23595201969146729","1756","1756","1756"
"879000","0.18365855515003204","0.18365855515003204","0.18365855515003204","1757","1757","1757"
"879500","0.23145559430122375","0.23145559430122375","0.23145559430122375","1758","1758","1758"
"880000","0.17228128015995026","0.17228128015995026","0.17228128015995026","1759","1759","1759"
"880500","0.2554629445075989","0.2554629445075989","0.2554629445075989","1760","1760","1760"
"881000","0.08975722640752792","0.08975722640752792","0.08975722640752792","1761","1761","1761"
"881500","0.180620938539505","0.180620938539505","0.180620938539505","1762","1762","1762"
"882000","0.20384007692337036","0.20384007692337036","0.20384007692337036","1763","1763","1763"
"882500","0.19847646355628967","0.19847646355628967","0.19847646355628967","1764","1764","1764"
"883000","0.2945917248725891","0.2945917248725891","0.2945917248725891","1765","1765","1765"
"883500","0.3428613245487213","0.3428613245487213","0.3428613245487213","1766","1766","1766"
"884000","0.20844292640686035","0.20844292640686035","0.20844292640686035","1767","1767","1767"
"884500","0.16996550559997559","0.16996550559997559","0.16996550559997559","1768","1768","1768"
"885000","0.14749525487422943","0.14749525487422943","0.14749525487422943","1769","1769","1769"
"885500","0.1875198781490326","0.1875198781490326","0.1875198781490326","1770","1770","1770"
"886000","0.25390860438346863","0.25390860438346863","0.25390860438346863","1771","1771","1771"
"886500","0.2781126797199249","0.2781126797199249","0.2781126797199249","1772","1772","1772"
"887000","0.17377187311649323","0.17377187311649323","0.17377187311649323","1773","1773","1773"
"887500","0.2548723816871643","0.2548723816871643","0.2548723816871643","1774","1774","1774"
"888000","0.23197747766971588","0.23197747766971588","0.23197747766971588","1775","1775","1775"
"888500","0.265708327293396","0.265708327293396","0.265708327293396","1776","1776","1776"
"889000","0.23306815326213837","0.23306815326213837","0.23306815326213837","1777","1777","1777"
"889500","0.17398080229759216","0.17398080229759216","0.17398080229759216","1778","1778","1778"
"890000","0.16110563278198242","0.16110563278198242","0.16110563278198242","1779","1779","1779"
"890500","0.17573529481887817","0.17573529481887817","0.17573529481887817","1780","1780","1780"
"891000","0.29283407330513","0.29283407330513","0.29283407330513","1781","1781","1781"
"891500","0.2949247360229492","0.2949247360229492","0.2949247360229492","1782","1782","1782"
"892000","0.2153635174036026","0.2153635174036026","0.2153635174036026","1783","1783","1783"
"892500","0.2554629445075989","0.2554629445075989","0.2554629445075989","1784","1784","1784"
"893000","0.29387718439102173","0.29387718439102173","0.29387718439102173","1785","1785","1785"
"893500","0.1736067831516266","0.1736067831516266","0.1736067831516266","1786","1786","1786"
"894000","0.17054328322410583","0.17054328322410583","0.17054328322410583","1787","1787","1787"
"894500","0.07707547396421432","0.07707547396421432","0.07707547396421432","1788","1788","1788"
"895000","0.20913921296596527","0.20913921296596527","0.20913921296596527","1789","1789","1789"
"895500","0.20889875292778015","0.20889875292778015","0.20889875292778015","1790","1790","1790"
"896000","0.36654889583587646","0.36654889583587646","0.36654889583587646","1791","1791","1791"
"896500","0.1861756145954132","0.1861756145954132","0.1861756145954132","1792","1792","1792"
"897000","0.22668969631195068","0.22668969631195068","0.22668969631195068","1793","1793","1793"
"897500","0.33423274755477905","0.33423274755477905","0.33423274755477905","1794","1794","1794"
"898000","0.1448967605829239","0.1448967605829239","0.1448967605829239","1795","1795","1795"
"898500","0.17130152881145477","0.17130152881145477","0.17130152881145477","1796","1796","1796"
"899000","0.2669835388660431","0.2669835388660431","0.2669835388660431","1797","1797","1797"
"899500","0.17655497789382935","0.17655497789382935","0.17655497789382935","1798","1798","1798"
"900000","0.1576639711856842","0.1576639711856842","0.1576639711856842","1799","1799","1799"
"900500","0.15622559189796448","0.15622559189796448","0.15622559189796448","1800","1800","1800"
"901000","0.2373049557209015","0.2373049557209015","0.2373049557209015","1801","1801","1801"
"901500","0.1790654957294464","0.1790654957294464","0.1790654957294464","1802","1802","1802"
"902000","0.140173077583313","0.140173077583313","0.140173077583313","1803","1803","1803"
"902500","0.2032766342163086","0.2032766342163086","0.2032766342163086","1804","1804","1804"
"903000","0.16387096047401428","0.16387096047401428","0.16387096047401428","1805","1805","1805"
"903500","0.140251025557518","0.140251025557518","0.140251025557518","1806","1806","1806"
"904000","0.20263570547103882","0.20263570547103882","0.20263570547103882","1807","1807","1807"
"904500","0.18152998387813568","0.18152998387813568","0.18152998387813568","1808","1808","1808"
"905000","0.36874163150787354","0.36874163150787354","0.36874163150787354","1809","1809","1809"
"905500","0.14032787084579468","0.14032787084579468","0.14032787084579468","1810","1810","1810"
"906000","0.2097710222005844","0.2097710222005844","0.2097710222005844","1811","1811","1811"
"906500","0.28837165236473083","0.28837165236473083","0.28837165236473083","1812","1812","1812"
"907000","0.2603050768375397","0.2603050768375397","0.2603050768375397","1813","1813","1813"
"907500","0.1646994799375534","0.1646994799375534","0.1646994799375534","1814","1814","1814"
"908000","0.17675991356372833","0.17675991356372833","0.17675991356372833","1815","1815","1815"
"908500","0.3468945026397705","0.3468945026397705","0.3468945026397705","1816","1816","1816"
"909000","0.2916344702243805","0.2916344702243805","0.2916344702243805","1817","1817","1817"
"909500","0.15854085981845856","0.15854085981845856","0.15854085981845856","1818","1818","1818"
"910000","0.15933430194854736","0.15933430194854736","0.15933430194854736","1819","1819","1819"
"910500","0.2604292631149292","0.2604292631149292","0.2604292631149292","1820","1820","1820"
"911000","0.2311330884695053","0.2311330884695053","0.2311330884695053","1821","1821","1821"
"911500","0.2273828685283661","0.2273828685283661","0.2273828685283661","1822","1822","1822"
"912000","0.21306483447551727","0.21306483447551727","0.21306483447551727","1823","1823","1823"
"912500","0.17196281254291534","0.17196281254291534","0.17196281254291534","1824","1824","1824"
"913000","0.1995231956243515","0.1995231956243515","0.1995231956243515","1825","1825","1825"
