"global_step","251221_A2C - time/fps","251221_A2C - time/fps__MIN","251221_A2C - time/fps__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"1104500","108","108","108","2208","2208","2208"
"1105000","109","109","109","2209","2209","2209"
"1105500","109","109","109","2210","2210","2210"
"1106000","109","109","109","2211","2211","2211"
"1106500","109","109","109","2212","2212","2212"
"1107000","109","109","109","2213","2213","2213"
"1107500","109","109","109","2214","2214","2214"
"1108000","109","109","109","2215","2215","2215"
"1108500","109","109","109","2216","2216","2216"
"1109000","109","109","109","2217","2217","2217"
"1109500","109","109","109","2218","2218","2218"
"1110000","109","109","109","2219","2219","2219"
"1110500","109","109","109","2220","2220","2220"
"1111000","109","109","109","2221","2221","2221"
"1111500","109","109","109","2222","2222","2222"
"1112000","109","109","109","2223","2223","2223"
"1112500","109","109","109","2224","2224","2224"
"1113000","109","109","109","2225","2225","2225"
"1113500","109","109","109","2226","2226","2226"
"1114000","109","109","109","2227","2227","2227"
"1114500","109","109","109","2228","2228","2228"
"1115000","109","109","109","2229","2229","2229"
"1115500","109","109","109","2230","2230","2230"
"1116000","109","109","109","2231","2231","2231"
"1116500","109","109","109","2232","2232","2232"
"1117000","109","109","109","2233","2233","2233"
"1117500","109","109","109","2234","2234","2234"
"1118000","109","109","109","2235","2235","2235"
"1118500","109","109","109","2236","2236","2236"
"1119000","109","109","109","2237","2237","2237"
"1119500","109","109","109","2238","2238","2238"
"1120000","109","109","109","2239","2239","2239"
"1120500","109","109","109","2240","2240","2240"
"1121000","109","109","109","2241","2241","2241"
"1121500","109","109","109","2242","2242","2242"
"1122000","109","109","109","2243","2243","2243"
"1122500","109","109","109","2244","2244","2244"
"1123000","109","109","109","2245","2245","2245"
"1123500","110","110","110","2246","2246","2246"
"1124000","110","110","110","2247","2247","2247"
"1124500","110","110","110","2248","2248","2248"
"1125000","110","110","110","2249","2249","2249"
"1125500","110","110","110","2250","2250","2250"
"1126000","110","110","110","2251","2251","2251"
"1126500","110","110","110","2252","2252","2252"
"1127000","110","110","110","2253","2253","2253"
"1127500","110","110","110","2254","2254","2254"
"1128000","110","110","110","2255","2255","2255"
"1128500","110","110","110","2256","2256","2256"
"1129000","110","110","110","2257","2257","2257"
"1129500","110","110","110","2258","2258","2258"
"1130000","110","110","110","2259","2259","2259"
"1130500","110","110","110","2260","2260","2260"
"1131000","110","110","110","2261","2261","2261"
"1131500","110","110","110","2262","2262","2262"
"1132000","110","110","110","2263","2263","2263"
"1132500","110","110","110","2264","2264","2264"
"1133000","110","110","110","2265","2265","2265"
"1133500","110","110","110","2266","2266","2266"
"1134000","110","110","110","2267","2267","2267"
"1134500","110","110","110","2268","2268","2268"
"1135000","110","110","110","2269","2269","2269"
"1135500","110","110","110","2270","2270","2270"
"1136000","110","110","110","2271","2271","2271"
"1136500","110","110","110","2272","2272","2272"
"1137000","110","110","110","2273","2273","2273"
"1137500","110","110","110","2274","2274","2274"
"1138000","110","110","110","2275","2275","2275"
"1138500","110","110","110","2276","2276","2276"
"1139000","110","110","110","2277","2277","2277"
"1139500","110","110","110","2278","2278","2278"
"1140000","110","110","110","2279","2279","2279"
"1140500","110","110","110","2280","2280","2280"
"1141000","110","110","110","2281","2281","2281"
"1141500","110","110","110","2282","2282","2282"
"1142000","111","111","111","2283","2283","2283"
"1142500","111","111","111","2284","2284","2284"
"1143000","111","111","111","2285","2285","2285"
"1143500","111","111","111","2286","2286","2286"
"1144000","111","111","111","2287","2287","2287"
"1144500","111","111","111","2288","2288","2288"
"1145000","111","111","111","2289","2289","2289"
"1145500","111","111","111","2290","2290","2290"
"1146000","111","111","111","2291","2291","2291"
"1146500","111","111","111","2292","2292","2292"
"1147000","111","111","111","2293","2293","2293"
"1147500","111","111","111","2294","2294","2294"
"1148000","111","111","111","2295","2295","2295"
"1148500","111","111","111","2296","2296","2296"
"1149000","111","111","111","2297","2297","2297"
"1149500","111","111","111","2298","2298","2298"
"1150000","111","111","111","2299","2299","2299"
"1150500","111","111","111","2300","2300","2300"
"1151000","111","111","111","2301","2301","2301"
"1151500","111","111","111","2302","2302","2302"
"1152000","111","111","111","2303","2303","2303"
"1152500","111","111","111","2304","2304","2304"
"1153000","111","111","111","2305","2305","2305"
"1153500","111","111","111","2306","2306","2306"
"1154000","111","111","111","2307","2307","2307"
"1154500","111","111","111","2308","2308","2308"
"1155000","111","111","111","2309","2309","2309"
"1155500","111","111","111","2310","2310","2310"
"1156000","111","111","111","2311","2311","2311"
"1156500","111","111","111","2312","2312","2312"
"1157000","111","111","111","2313","2313","2313"
"1157500","111","111","111","2314","2314","2314"
"1158000","111","111","111","2315","2315","2315"
"1158500","111","111","111","2316","2316","2316"
"1159000","111","111","111","2317","2317","2317"
"1159500","111","111","111","2318","2318","2318"
"1160000","111","111","111","2319","2319","2319"
"1160500","111","111","111","2320","2320","2320"
"1161000","112","112","112","2321","2321","2321"
"1161500","112","112","112","2322","2322","2322"
"1162000","112","112","112","2323","2323","2323"
"1162500","112","112","112","2324","2324","2324"
"1163000","112","112","112","2325","2325","2325"
"1163500","112","112","112","2326","2326","2326"
"1164000","112","112","112","2327","2327","2327"
"1164500","112","112","112","2328","2328","2328"
"1165000","112","112","112","2329","2329","2329"
"1165500","112","112","112","2330","2330","2330"
"1166000","112","112","112","2331","2331","2331"
"1166500","112","112","112","2332","2332","2332"
"1167000","112","112","112","2333","2333","2333"
"1167500","112","112","112","2334","2334","2334"
"1168000","112","112","112","2335","2335","2335"
"1168500","112","112","112","2336","2336","2336"
"1169000","112","112","112","2337","2337","2337"
"1169500","112","112","112","2338","2338","2338"
"1170000","112","112","112","2339","2339","2339"
"1170500","112","112","112","2340","2340","2340"
"1171000","112","112","112","2341","2341","2341"
"1171500","112","112","112","2342","2342","2342"
"1172000","112","112","112","2343","2343","2343"
"1172500","112","112","112","2344","2344","2344"
"1173000","112","112","112","2345","2345","2345"
"1173500","112","112","112","2346","2346","2346"
"1174000","112","112","112","2347","2347","2347"
"1174500","112","112","112","2348","2348","2348"
"1175000","112","112","112","2349","2349","2349"
"1175500","112","112","112","2350","2350","2350"
"1176000","112","112","112","2351","2351","2351"
"1176500","112","112","112","2352","2352","2352"
"1177000","112","112","112","2353","2353","2353"
"1177500","112","112","112","2354","2354","2354"
"1178000","112","112","112","2355","2355","2355"
"1178500","112","112","112","2356","2356","2356"
"1179000","112","112","112","2357","2357","2357"
"1179500","112","112","112","2358","2358","2358"
"1180000","113","113","113","2359","2359","2359"
"1180500","113","113","113","2360","2360","2360"
"1181000","113","113","113","2361","2361","2361"
"1181500","113","113","113","2362","2362","2362"
"1182000","113","113","113","2363","2363","2363"
"1182500","113","113","113","2364","2364","2364"
"1183000","113","113","113","2365","2365","2365"
"1183500","113","113","113","2366","2366","2366"
"1184000","113","113","113","2367","2367","2367"
"1184500","113","113","113","2368","2368","2368"
"1185000","113","113","113","2369","2369","2369"
"1185500","113","113","113","2370","2370","2370"
"1186000","113","113","113","2371","2371","2371"
"1186500","113","113","113","2372","2372","2372"
"1187000","113","113","113","2373","2373","2373"
"1187500","113","113","113","2374","2374","2374"
"1188000","113","113","113","2375","2375","2375"
"1188500","113","113","113","2376","2376","2376"
"1189000","113","113","113","2377","2377","2377"
"1189500","113","113","113","2378","2378","2378"
"1190000","113","113","113","2379","2379","2379"
"1190500","113","113","113","2380","2380","2380"
"1191000","113","113","113","2381","2381","2381"
"1191500","113","113","113","2382","2382","2382"
"1192000","113","113","113","2383","2383","2383"
"1192500","113","113","113","2384","2384","2384"
"1193000","113","113","113","2385","2385","2385"
"1193500","113","113","113","2386","2386","2386"
"1194000","113","113","113","2387","2387","2387"
"1194500","113","113","113","2388","2388","2388"
"1195000","113","113","113","2389","2389","2389"
"1195500","113","113","113","2390","2390","2390"
"1196000","113","113","113","2391","2391","2391"
"1196500","113","113","113","2392","2392","2392"
"1197000","113","113","113","2393","2393","2393"
"1197500","113","113","113","2394","2394","2394"
"1198000","113","113","113","2395","2395","2395"
"1198500","113","113","113","2396","2396","2396"
"1199000","113","113","113","2397","2397","2397"
"1199500","114","114","114","2398","2398","2398"
"1200000","114","114","114","2399","2399","2399"
"1200500","114","114","114","2400","2400","2400"
"1201000","114","114","114","2401","2401","2401"
"1201500","114","114","114","2402","2402","2402"
"1202000","114","114","114","2403","2403","2403"
"1202500","114","114","114","2404","2404","2404"
"1203000","114","114","114","2405","2405","2405"
"1203500","114","114","114","2406","2406","2406"
"1204000","114","114","114","2407","2407","2407"
"1204500","114","114","114","2408","2408","2408"
"1205000","114","114","114","2409","2409","2409"
"1205500","114","114","114","2410","2410","2410"
"1206000","114","114","114","2411","2411","2411"
"1206500","114","114","114","2412","2412","2412"
"1207000","114","114","114","2413","2413","2413"
"1207500","114","114","114","2414","2414","2414"
"1208000","114","114","114","2415","2415","2415"
"1208500","114","114","114","2416","2416","2416"
"1209000","114","114","114","2417","2417","2417"
"1209500","114","114","114","2418","2418","2418"
"1210000","114","114","114","2419","2419","2419"
"1210500","114","114","114","2420","2420","2420"
"1211000","114","114","114","2421","2421","2421"
"1211500","114","114","114","2422","2422","2422"
"1212000","114","114","114","2423","2423","2423"
"1212500","114","114","114","2424","2424","2424"
"1213000","114","114","114","2425","2425","2425"
"1213500","114","114","114","2426","2426","2426"
"1214000","114","114","114","2427","2427","2427"
"1214500","114","114","114","2428","2428","2428"
"1215000","114","114","114","2429","2429","2429"
"1215500","114","114","114","2430","2430","2430"
"1216000","114","114","114","2431","2431","2431"
"1216500","114","114","114","2432","2432","2432"
"1217000","114","114","114","2433","2433","2433"
"1217500","114","114","114","2434","2434","2434"
"1218000","114","114","114","2435","2435","2435"
"1218500","114","114","114","2436","2436","2436"
"1219000","115","115","115","2437","2437","2437"
"1219500","115","115","115","2438","2438","2438"
"1220000","115","115","115","2439","2439","2439"
"1220500","115","115","115","2440","2440","2440"
"1221000","115","115","115","2441","2441","2441"
"1221500","115","115","115","2442","2442","2442"
"1222000","115","115","115","2443","2443","2443"
"1222500","115","115","115","2444","2444","2444"
"1223000","115","115","115","2445","2445","2445"
"1223500","115","115","115","2446","2446","2446"
"1224000","115","115","115","2447","2447","2447"
"1224500","115","115","115","2448","2448","2448"
"1225000","115","115","115","2449","2449","2449"
"1225500","115","115","115","2450","2450","2450"
"1226000","115","115","115","2451","2451","2451"
"1226500","115","115","115","2452","2452","2452"
"1227000","115","115","115","2453","2453","2453"
"1227500","115","115","115","2454","2454","2454"
"1228000","115","115","115","2455","2455","2455"
"1228500","115","115","115","2456","2456","2456"
"1229000","115","115","115","2457","2457","2457"
"1229500","115","115","115","2458","2458","2458"
"1230000","115","115","115","2459","2459","2459"
"1230500","115","115","115","2460","2460","2460"
"1231000","115","115","115","2461","2461","2461"
"1231500","115","115","115","2462","2462","2462"
"1232000","115","115","115","2463","2463","2463"
"1232500","115","115","115","2464","2464","2464"
"1233000","115","115","115","2465","2465","2465"
"1233500","115","115","115","2466","2466","2466"
"1234000","115","115","115","2467","2467","2467"
"1234500","115","115","115","2468","2468","2468"
"1235000","115","115","115","2469","2469","2469"
"1235500","115","115","115","2470","2470","2470"
"1236000","115","115","115","2471","2471","2471"
"1236500","115","115","115","2472","2472","2472"
"1237000","115","115","115","2473","2473","2473"
"1237500","115","115","115","2474","2474","2474"
"1238000","115","115","115","2475","2475","2475"
"1238500","115","115","115","2476","2476","2476"
"1239000","115","115","115","2477","2477","2477"
"1239500","116","116","116","2478","2478","2478"
"1240000","116","116","116","2479","2479","2479"
"1240500","116","116","116","2480","2480","2480"
"1241000","116","116","116","2481","2481","2481"
"1241500","116","116","116","2482","2482","2482"
"1242000","116","116","116","2483","2483","2483"
"1242500","116","116","116","2484","2484","2484"
"1243000","116","116","116","2485","2485","2485"
"1243500","116","116","116","2486","2486","2486"
"1244000","116","116","116","2487","2487","2487"
"1244500","116","116","116","2488","2488","2488"
"1245000","116","116","116","2489","2489","2489"
"1245500","116","116","116","2490","2490","2490"
"1246000","116","116","116","2491","2491","2491"
"1246500","116","116","116","2492","2492","2492"
"1247000","116","116","116","2493","2493","2493"
"1247500","116","116","116","2494","2494","2494"
"1248000","116","116","116","2495","2495","2495"
"1248500","116","116","116","2496","2496","2496"
"1249000","116","116","116","2497","2497","2497"
"1249500","116","116","116","2498","2498","2498"
"1250000","116","116","116","2499","2499","2499"
"1250500","116","116","116","2500","2500","2500"
"1251000","116","116","116","2501","2501","2501"
"1251500","116","116","116","2502","2502","2502"
"1252000","116","116","116","2503","2503","2503"
"1252500","116","116","116","2504","2504","2504"
"1253000","116","116","116","2505","2505","2505"
"1253500","116","116","116","2506","2506","2506"
"1254000","116","116","116","2507","2507","2507"
"1254500","116","116","116","2508","2508","2508"
"1255000","116","116","116","2509","2509","2509"
"1255500","116","116","116","2510","2510","2510"
"1256000","116","116","116","2511","2511","2511"
"1256500","116","116","116","2512","2512","2512"
"1257000","116","116","116","2513","2513","2513"
"1257500","116","116","116","2514","2514","2514"
"1258000","116","116","116","2515","2515","2515"
"1258500","116","116","116","2516","2516","2516"
"1259000","116","116","116","2517","2517","2517"
"1259500","117","117","117","2518","2518","2518"
"1260000","117","117","117","2519","2519","2519"
"1260500","117","117","117","2520","2520","2520"
"1261000","117","117","117","2521","2521","2521"
"1261500","117","117","117","2522","2522","2522"
"1262000","117","117","117","2523","2523","2523"
"1262500","117","117","117","2524","2524","2524"
"1263000","117","117","117","2525","2525","2525"
"1263500","117","117","117","2526","2526","2526"
"1264000","117","117","117","2527","2527","2527"
"1264500","117","117","117","2528","2528","2528"
"1265000","117","117","117","2529","2529","2529"
"1265500","117","117","117","2530","2530","2530"
"1266000","117","117","117","2531","2531","2531"
"1266500","117","117","117","2532","2532","2532"
"1267000","117","117","117","2533","2533","2533"
"1267500","117","117","117","2534","2534","2534"
"1268000","117","117","117","2535","2535","2535"
"1268500","117","117","117","2536","2536","2536"
"1269000","117","117","117","2537","2537","2537"
"1269500","117","117","117","2538","2538","2538"
"1270000","117","117","117","2539","2539","2539"
"1270500","117","117","117","2540","2540","2540"
"1271000","117","117","117","2541","2541","2541"
"1271500","117","117","117","2542","2542","2542"
"1272000","117","117","117","2543","2543","2543"
"1272500","117","117","117","2544","2544","2544"
"1273000","117","117","117","2545","2545","2545"
"1273500","117","117","117","2546","2546","2546"
"1274000","117","117","117","2547","2547","2547"
"1274500","117","117","117","2548","2548","2548"
"1275000","117","117","117","2549","2549","2549"
"1275500","117","117","117","2550","2550","2550"
"1276000","117","117","117","2551","2551","2551"
"1276500","117","117","117","2552","2552","2552"
"1277000","117","117","117","2553","2553","2553"
"1277500","117","117","117","2554","2554","2554"
"1278000","117","117","117","2555","2555","2555"
"1278500","117","117","117","2556","2556","2556"
"1279000","117","117","117","2557","2557","2557"
"1279500","117","117","117","2558","2558","2558"
"1280000","117","117","117","2559","2559","2559"
"1280500","118","118","118","2560","2560","2560"
"1281000","118","118","118","2561","2561","2561"
"1281500","118","118","118","2562","2562","2562"
"1282000","118","118","118","2563","2563","2563"
"1282500","118","118","118","2564","2564","2564"
"1283000","118","118","118","2565","2565","2565"
"1283500","118","118","118","2566","2566","2566"
"1284000","118","118","118","2567","2567","2567"
"1284500","118","118","118","2568","2568","2568"
"1285000","118","118","118","2569","2569","2569"
"1285500","118","118","118","2570","2570","2570"
"1286000","118","118","118","2571","2571","2571"
"1286500","118","118","118","2572","2572","2572"
"1287000","118","118","118","2573","2573","2573"
"1287500","118","118","118","2574","2574","2574"
"1288000","118","118","118","2575","2575","2575"
"1288500","118","118","118","2576","2576","2576"
"1289000","118","118","118","2577","2577","2577"
"1289500","118","118","118","2578","2578","2578"
"1290000","118","118","118","2579","2579","2579"
"1290500","118","118","118","2580","2580","2580"
"1291000","118","118","118","2581","2581","2581"
"1291500","118","118","118","2582","2582","2582"
"1292000","118","118","118","2583","2583","2583"
"1292500","118","118","118","2584","2584","2584"
"1293000","118","118","118","2585","2585","2585"
"1293500","118","118","118","2586","2586","2586"
"1294000","118","118","118","2587","2587","2587"
"1294500","118","118","118","2588","2588","2588"
"1295000","118","118","118","2589","2589","2589"
"1295500","118","118","118","2590","2590","2590"
"1296000","118","118","118","2591","2591","2591"
"1296500","118","118","118","2592","2592","2592"
"1297000","118","118","118","2593","2593","2593"
"1297500","118","118","118","2594","2594","2594"
"1298000","118","118","118","2595","2595","2595"
"1298500","118","118","118","2596","2596","2596"
"1299000","118","118","118","2597","2597","2597"
"1299500","118","118","118","2598","2598","2598"
"1300000","118","118","118","2599","2599","2599"
"1300500","118","118","118","2600","2600","2600"
"1301000","118","118","118","2601","2601","2601"
"1301500","119","119","119","2602","2602","2602"
"1302000","119","119","119","2603","2603","2603"
"1302500","119","119","119","2604","2604","2604"
"1303000","119","119","119","2605","2605","2605"
"1303500","119","119","119","2606","2606","2606"
"1304000","119","119","119","2607","2607","2607"
"1304500","119","119","119","2608","2608","2608"
"1305000","119","119","119","2609","2609","2609"
"1305500","119","119","119","2610","2610","2610"
"1306000","119","119","119","2611","2611","2611"
"1306500","119","119","119","2612","2612","2612"
"1307000","119","119","119","2613","2613","2613"
"1307500","119","119","119","2614","2614","2614"
"1308000","119","119","119","2615","2615","2615"
"1308500","119","119","119","2616","2616","2616"
"1309000","119","119","119","2617","2617","2617"
"1309500","119","119","119","2618","2618","2618"
"1310000","119","119","119","2619","2619","2619"
"1310500","119","119","119","2620","2620","2620"
"1311000","119","119","119","2621","2621","2621"
"1311500","119","119","119","2622","2622","2622"
"1312000","119","119","119","2623","2623","2623"
"1312500","119","119","119","2624","2624","2624"
"1313000","119","119","119","2625","2625","2625"
"1313500","119","119","119","2626","2626","2626"
"1314000","119","119","119","2627","2627","2627"
"1314500","119","119","119","2628","2628","2628"
"1315000","119","119","119","2629","2629","2629"
"1315500","119","119","119","2630","2630","2630"
"1316000","119","119","119","2631","2631","2631"
"1316500","119","119","119","2632","2632","2632"
"1317000","119","119","119","2633","2633","2633"
"1317500","119","119","119","2634","2634","2634"
"1318000","119","119","119","2635","2635","2635"
"1318500","119","119","119","2636","2636","2636"
"1319000","119","119","119","2637","2637","2637"
"1319500","119","119","119","2638","2638","2638"
"1320000","119","119","119","2639","2639","2639"
"1320500","119","119","119","2640","2640","2640"
"1321000","119","119","119","2641","2641","2641"
"1321500","119","119","119","2642","2642","2642"
"1322000","119","119","119","2643","2643","2643"
"1322500","120","120","120","2644","2644","2644"
"1323000","120","120","120","2645","2645","2645"
"1323500","120","120","120","2646","2646","2646"
"1324000","120","120","120","2647","2647","2647"
"1324500","120","120","120","2648","2648","2648"
"1325000","120","120","120","2649","2649","2649"
"1325500","120","120","120","2650","2650","2650"
"1326000","120","120","120","2651","2651","2651"
"1326500","120","120","120","2652","2652","2652"
"1327000","120","120","120","2653","2653","2653"
"1327500","120","120","120","2654","2654","2654"
"1328000","120","120","120","2655","2655","2655"
"1328500","120","120","120","2656","2656","2656"
"1329000","120","120","120","2657","2657","2657"
"1329500","120","120","120","2658","2658","2658"
"1330000","120","120","120","2659","2659","2659"
"1330500","120","120","120","2660","2660","2660"
"1331000","120","120","120","2661","2661","2661"
"1331500","120","120","120","2662","2662","2662"
"1332000","120","120","120","2663","2663","2663"
"1332500","120","120","120","2664","2664","2664"
"1333000","120","120","120","2665","2665","2665"
"1333500","120","120","120","2666","2666","2666"
"1334000","120","120","120","2667","2667","2667"
"1334500","120","120","120","2668","2668","2668"
"1335000","120","120","120","2669","2669","2669"
"1335500","120","120","120","2670","2670","2670"
"1336000","120","120","120","2671","2671","2671"
"1336500","120","120","120","2672","2672","2672"
"1337000","120","120","120","2673","2673","2673"
"1337500","120","120","120","2674","2674","2674"
"1338000","120","120","120","2675","2675","2675"
"1338500","120","120","120","2676","2676","2676"
"1339000","120","120","120","2677","2677","2677"
"1339500","120","120","120","2678","2678","2678"
"1340000","120","120","120","2679","2679","2679"
"1340500","120","120","120","2680","2680","2680"
"1341000","120","120","120","2681","2681","2681"
"1341500","120","120","120","2682","2682","2682"
"1342000","120","120","120","2683","2683","2683"
"1342500","120","120","120","2684","2684","2684"
"1343000","120","120","120","2685","2685","2685"
"1343500","120","120","120","2686","2686","2686"
"1344000","120","120","120","2687","2687","2687"
"1344500","121","121","121","2688","2688","2688"
"1345000","121","121","121","2689","2689","2689"
"1345500","121","121","121","2690","2690","2690"
"1346000","121","121","121","2691","2691","2691"
"1346500","121","121","121","2692","2692","2692"
"1347000","121","121","121","2693","2693","2693"
"1347500","121","121","121","2694","2694","2694"
"1348000","121","121","121","2695","2695","2695"
"1348500","121","121","121","2696","2696","2696"
"1349000","121","121","121","2697","2697","2697"
"1349500","121","121","121","2698","2698","2698"
"1350000","121","121","121","2699","2699","2699"
"1350500","121","121","121","2700","2700","2700"
"1351000","121","121","121","2701","2701","2701"
"1351500","121","121","121","2702","2702","2702"
"1352000","121","121","121","2703","2703","2703"
"1352500","121","121","121","2704","2704","2704"
"1353000","121","121","121","2705","2705","2705"
"1353500","121","121","121","2706","2706","2706"
"1354000","121","121","121","2707","2707","2707"
"1354500","121","121","121","2708","2708","2708"
"1355000","121","121","121","2709","2709","2709"
"1355500","121","121","121","2710","2710","2710"
"1356000","121","121","121","2711","2711","2711"
"1356500","121","121","121","2712","2712","2712"
"1357000","121","121","121","2713","2713","2713"
"1357500","121","121","121","2714","2714","2714"
"1358000","121","121","121","2715","2715","2715"
"1358500","121","121","121","2716","2716","2716"
"1359000","121","121","121","2717","2717","2717"
"1359500","121","121","121","2718","2718","2718"
"1360000","121","121","121","2719","2719","2719"
"1360500","121","121","121","2720","2720","2720"
"1361000","121","121","121","2721","2721","2721"
"1361500","121","121","121","2722","2722","2722"
"1362000","121","121","121","2723","2723","2723"
"1362500","121","121","121","2724","2724","2724"
"1363000","121","121","121","2725","2725","2725"
"1363500","121","121","121","2726","2726","2726"
"1364000","121","121","121","2727","2727","2727"
"1364500","121","121","121","2728","2728","2728"
"1365000","121","121","121","2729","2729","2729"
"1365500","121","121","121","2730","2730","2730"
"1366000","121","121","121","2731","2731","2731"
"1366500","122","122","122","2732","2732","2732"
"1367000","122","122","122","2733","2733","2733"
"1367500","122","122","122","2734","2734","2734"
"1368000","122","122","122","2735","2735","2735"
"1368500","122","122","122","2736","2736","2736"
"1369000","122","122","122","2737","2737","2737"
"1369500","122","122","122","2738","2738","2738"
"1370000","122","122","122","2739","2739","2739"
"1370500","122","122","122","2740","2740","2740"
"1371000","122","122","122","2741","2741","2741"
"1371500","122","122","122","2742","2742","2742"
"1372000","122","122","122","2743","2743","2743"
"1372500","122","122","122","2744","2744","2744"
"1373000","122","122","122","2745","2745","2745"
"1373500","122","122","122","2746","2746","2746"
"1374000","122","122","122","2747","2747","2747"
"1374500","122","122","122","2748","2748","2748"
"1375000","122","122","122","2749","2749","2749"
"1375500","122","122","122","2750","2750","2750"
"1376000","122","122","122","2751","2751","2751"
"1376500","122","122","122","2752","2752","2752"
"1377000","122","122","122","2753","2753","2753"
"1377500","122","122","122","2754","2754","2754"
"1378000","122","122","122","2755","2755","2755"
"1378500","122","122","122","2756","2756","2756"
"1379000","122","122","122","2757","2757","2757"
"1379500","122","122","122","2758","2758","2758"
"1380000","122","122","122","2759","2759","2759"
"1380500","122","122","122","2760","2760","2760"
"1381000","122","122","122","2761","2761","2761"
"1381500","122","122","122","2762","2762","2762"
"1382000","122","122","122","2763","2763","2763"
"1382500","122","122","122","2764","2764","2764"
"1383000","122","122","122","2765","2765","2765"
"1383500","122","122","122","2766","2766","2766"
"1384000","122","122","122","2767","2767","2767"
"1384500","122","122","122","2768","2768","2768"
"1385000","122","122","122","2769","2769","2769"
"1385500","122","122","122","2770","2770","2770"
"1386000","122","122","122","2771","2771","2771"
"1386500","122","122","122","2772","2772","2772"
"1387000","122","122","122","2773","2773","2773"
"1387500","122","122","122","2774","2774","2774"
"1388000","122","122","122","2775","2775","2775"
"1388500","122","122","122","2776","2776","2776"
"1389000","123","123","123","2777","2777","2777"
"1389500","123","123","123","2778","2778","2778"
"1390000","123","123","123","2779","2779","2779"
"1390500","123","123","123","2780","2780","2780"
"1391000","123","123","123","2781","2781","2781"
"1391500","123","123","123","2782","2782","2782"
"1392000","123","123","123","2783","2783","2783"
"1392500","123","123","123","2784","2784","2784"
"1393000","123","123","123","2785","2785","2785"
"1393500","123","123","123","2786","2786","2786"
"1394000","123","123","123","2787","2787","2787"
"1394500","123","123","123","2788","2788","2788"
"1395000","123","123","123","2789","2789","2789"
"1395500","123","123","123","2790","2790","2790"
"1396000","123","123","123","2791","2791","2791"
"1396500","123","123","123","2792","2792","2792"
"1397000","123","123","123","2793","2793","2793"
"1397500","123","123","123","2794","2794","2794"
"1398000","123","123","123","2795","2795","2795"
"1398500","123","123","123","2796","2796","2796"
"1399000","123","123","123","2797","2797","2797"
"1399500","123","123","123","2798","2798","2798"
"1400000","123","123","123","2799","2799","2799"
"1400500","123","123","123","2800","2800","2800"
"1401000","123","123","123","2801","2801","2801"
"1401500","123","123","123","2802","2802","2802"
"1402000","123","123","123","2803","2803","2803"
"1402500","123","123","123","2804","2804","2804"
"1403000","123","123","123","2805","2805","2805"
"1403500","123","123","123","2806","2806","2806"
"1404000","123","123","123","2807","2807","2807"
"1404500","123","123","123","2808","2808","2808"
"1405000","123","123","123","2809","2809","2809"
"1405500","123","123","123","2810","2810","2810"
"1406000","123","123","123","2811","2811","2811"
"1406500","123","123","123","2812","2812","2812"
"1407000","123","123","123","2813","2813","2813"
"1407500","123","123","123","2814","2814","2814"
"1408000","123","123","123","2815","2815","2815"
"1408500","123","123","123","2816","2816","2816"
"1409000","123","123","123","2817","2817","2817"
"1409500","123","123","123","2818","2818","2818"
"1410000","123","123","123","2819","2819","2819"
"1410500","123","123","123","2820","2820","2820"
"1411000","123","123","123","2821","2821","2821"
"1411500","124","124","124","2822","2822","2822"
"1412000","124","124","124","2823","2823","2823"
"1412500","124","124","124","2824","2824","2824"
"1413000","124","124","124","2825","2825","2825"
"1413500","124","124","124","2826","2826","2826"
"1414000","124","124","124","2827","2827","2827"
"1414500","124","124","124","2828","2828","2828"
"1415000","124","124","124","2829","2829","2829"
"1415500","124","124","124","2830","2830","2830"
"1416000","124","124","124","2831","2831","2831"
"1416500","124","124","124","2832","2832","2832"
"1417000","124","124","124","2833","2833","2833"
"1417500","124","124","124","2834","2834","2834"
"1418000","124","124","124","2835","2835","2835"
"1418500","124","124","124","2836","2836","2836"
"1419000","124","124","124","2837","2837","2837"
"1419500","124","124","124","2838","2838","2838"
"1420000","124","124","124","2839","2839","2839"
"1420500","124","124","124","2840","2840","2840"
"1421000","124","124","124","2841","2841","2841"
"1421500","124","124","124","2842","2842","2842"
"1422000","124","124","124","2843","2843","2843"
"1422500","124","124","124","2844","2844","2844"
"1423000","124","124","124","2845","2845","2845"
"1423500","124","124","124","2846","2846","2846"
"1424000","124","124","124","2847","2847","2847"
"1424500","124","124","124","2848","2848","2848"
"1425000","124","124","124","2849","2849","2849"
"1425500","124","124","124","2850","2850","2850"
"1426000","124","124","124","2851","2851","2851"
"1426500","124","124","124","2852","2852","2852"
"1427000","124","124","124","2853","2853","2853"
"1427500","124","124","124","2854","2854","2854"
"1428000","124","124","124","2855","2855","2855"
"1428500","124","124","124","2856","2856","2856"
"1429000","124","124","124","2857","2857","2857"
"1429500","124","124","124","2858","2858","2858"
"1430000","124","124","124","2859","2859","2859"
"1430500","124","124","124","2860","2860","2860"
"1431000","124","124","124","2861","2861","2861"
"1431500","124","124","124","2862","2862","2862"
"1432000","124","124","124","2863","2863","2863"
"1432500","124","124","124","2864","2864","2864"
"1433000","124","124","124","2865","2865","2865"
"1433500","124","124","124","2866","2866","2866"
"1434000","124","124","124","2867","2867","2867"
"1434500","124","124","124","2868","2868","2868"
"1435000","125","125","125","2869","2869","2869"
