"global_step","251221_A2C - train/explained_variance","251221_A2C - train/explained_variance__MIN","251221_A2C - train/explained_variance__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"887000","0.000027060508728027344","0.000027060508728027344","0.000027060508728027344","1773","1773","1773"
"887500","0.0010477900505065918","0.0010477900505065918","0.0010477900505065918","1774","1774","1774"
"888500","1","1","1","1776","1776","1776"
"891000","1","1","1","1781","1781","1781"
"896500","0.0013129711151123047","0.0013129711151123047","0.0013129711151123047","1792","1792","1792"
"899000","0","0","0","1797","1797","1797"
"901000","0.000003635883331298828","0.000003635883331298828","0.000003635883331298828","1801","1801","1801"
"901500","0.00011241436004638672","0.00011241436004638672","0.00011241436004638672","1802","1802","1802"
"905000","0.0003699064254760742","0.0003699064254760742","0.0003699064254760742","1809","1809","1809"
"906000","0.00012892484664916992","0.00012892484664916992","0.00012892484664916992","1811","1811","1811"
"906500","0.00005692243576049805","0.00005692243576049805","0.00005692243576049805","1812","1812","1812"
"907500","0.0000012516975402832031","0.0000012516975402832031","0.0000012516975402832031","1814","1814","1814"
"909500","0.00032848119735717773","0.00032848119735717773","0.00032848119735717773","1818","1818","1818"
"910000","1","1","1","1819","1819","1819"
"910500","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","1820","1820","1820"
"912000","1","1","1","1823","1823","1823"
"914000","0.00009781122207641602","0.00009781122207641602","0.00009781122207641602","1827","1827","1827"
"918000","0.00032848119735717773","0.00032848119735717773","0.00032848119735717773","1835","1835","1835"
"918500","1","1","1","1836","1836","1836"
"919000","0.000020563602447509766","0.000020563602447509766","0.000020563602447509766","1837","1837","1837"
"920000","0.0000014901161193847656","0.0000014901161193847656","0.0000014901161193847656","1839","1839","1839"
"923000","0.00005263090133666992","0.00005263090133666992","0.00005263090133666992","1845","1845","1845"
"924500","0.000006496906280517578","0.000006496906280517578","0.000006496906280517578","1848","1848","1848"
"925500","0.0003751516342163086","0.0003751516342163086","0.0003751516342163086","1850","1850","1850"
"928000","0.00027358531951904297","0.00027358531951904297","0.00027358531951904297","1855","1855","1855"
"930000","1","1","1","1859","1859","1859"
"930500","1","1","1","1860","1860","1860"
"931000","0.0008320808410644531","0.0008320808410644531","0.0008320808410644531","1861","1861","1861"
"932000","0.0000015497207641601562","0.0000015497207641601562","0.0000015497207641601562","1863","1863","1863"
"933000","1","1","1","1865","1865","1865"
"936500","0.000049114227294921875","0.000049114227294921875","0.000049114227294921875","1872","1872","1872"
"939000","1","1","1","1877","1877","1877"
"940000","0","0","0","1879","1879","1879"
"940500","0.0000032186508178710938","0.0000032186508178710938","0.0000032186508178710938","1880","1880","1880"
"943000","1","1","1","1885","1885","1885"
"943500","1","1","1","1886","1886","1886"
"948000","0.0001246929168701172","0.0001246929168701172","0.0001246929168701172","1895","1895","1895"
"952500","0.0004323124885559082","0.0004323124885559082","0.0004323124885559082","1904","1904","1904"
"959500","0.0000035762786865234375","0.0000035762786865234375","0.0000035762786865234375","1918","1918","1918"
"961000","0.0010437369346618652","0.0010437369346618652","0.0010437369346618652","1921","1921","1921"
"962500","1","1","1","1924","1924","1924"
"963000","0.00025087594985961914","0.00025087594985961914","0.00025087594985961914","1925","1925","1925"
"963500","0.000029146671295166016","0.000029146671295166016","0.000029146671295166016","1926","1926","1926"
"965000","0.000024974346160888672","0.000024974346160888672","0.000024974346160888672","1929","1929","1929"
"967000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","1933","1933","1933"
"970000","0","0","0","1939","1939","1939"
"970500","0.0000045299530029296875","0.0000045299530029296875","0.0000045299530029296875","1940","1940","1940"
"972500","0.009411752223968506","0.009411752223968506","0.009411752223968506","1944","1944","1944"
"973500","1","1","1","1946","1946","1946"
"976000","0.0004323124885559082","0.0004323124885559082","0.0004323124885559082","1951","1951","1951"
"977000","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","1953","1953","1953"
"977500","0.0000010728836059570312","0.0000010728836059570312","0.0000010728836059570312","1954","1954","1954"
"978500","0.0000017881393432617188","0.0000017881393432617188","0.0000017881393432617188","1956","1956","1956"
"979000","0.00006115436553955078","0.00006115436553955078","0.00006115436553955078","1957","1957","1957"
"980500","1","1","1","1960","1960","1960"
"981000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","1961","1961","1961"
"982500","0.000001430511474609375","0.000001430511474609375","0.000001430511474609375","1964","1964","1964"
"983000","0.000004589557647705078","0.000004589557647705078","0.000004589557647705078","1965","1965","1965"
"983500","0.00001710653305053711","0.00001710653305053711","0.00001710653305053711","1966","1966","1966"
"984000","0.000583946704864502","0.000583946704864502","0.000583946704864502","1967","1967","1967"
"985000","6.556510925292969e-7","6.556510925292969e-7","6.556510925292969e-7","1969","1969","1969"
"985500","0.000046133995056152344","0.000046133995056152344","0.000046133995056152344","1970","1970","1970"
"988500","0.0013020634651184082","0.0013020634651184082","0.0013020634651184082","1976","1976","1976"
"989500","1","1","1","1978","1978","1978"
"992000","0.00000947713851928711","0.00000947713851928711","0.00000947713851928711","1983","1983","1983"
"993000","0.0000015497207641601562","0.0000015497207641601562","0.0000015497207641601562","1985","1985","1985"
"996000","0.000027060508728027344","0.000027060508728027344","0.000027060508728027344","1991","1991","1991"
"997500","0.000019848346710205078","0.000019848346710205078","0.000019848346710205078","1994","1994","1994"
"999000","1","1","1","1997","1997","1997"
"999500","0.0019088983535766602","0.0019088983535766602","0.0019088983535766602","1998","1998","1998"
"1001500","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","2002","2002","2002"
"1002000","1","1","1","2003","2003","2003"
"1004000","0.0000012516975402832031","0.0000012516975402832031","0.0000012516975402832031","2007","2007","2007"
"1005000","0.000026106834411621094","0.000026106834411621094","0.000026106834411621094","2009","2009","2009"
"1006500","0.030303001403808594","0.030303001403808594","0.030303001403808594","2012","2012","2012"
"1007500","0.000003933906555175781","0.000003933906555175781","0.000003933906555175781","2014","2014","2014"
"1011500","3.5762786865234375e-7","3.5762786865234375e-7","3.5762786865234375e-7","2022","2022","2022"
"1014500","1","1","1","2028","2028","2028"
"1015000","0.009411752223968506","0.009411752223968506","0.009411752223968506","2029","2029","2029"
"1015500","0.0003699064254760742","0.0003699064254760742","0.0003699064254760742","2030","2030","2030"
"1016000","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2031","2031","2031"
"1017000","0.000023245811462402344","0.000023245811462402344","0.000023245811462402344","2033","2033","2033"
"1022500","0.0015693306922912598","0.0015693306922912598","0.0015693306922912598","2044","2044","2044"
"1023000","0.002371549606323242","0.002371549606323242","0.002371549606323242","2045","2045","2045"
"1025500","1","1","1","2050","2050","2050"
"1026000","0.000003635883331298828","0.000003635883331298828","0.000003635883331298828","2051","2051","2051"
"1031000","0.000025153160095214844","0.000025153160095214844","0.000025153160095214844","2061","2061","2061"
"1032500","4.172325134277344e-7","4.172325134277344e-7","4.172325134277344e-7","2064","2064","2064"
"1034000","0.000004172325134277344","0.000004172325134277344","0.000004172325134277344","2067","2067","2067"
"1035000","1","1","1","2069","2069","2069"
"1035500","0.0005934834480285645","0.0005934834480285645","0.0005934834480285645","2070","2070","2070"
"1038500","0.0017102956771850586","0.0017102956771850586","0.0017102956771850586","2076","2076","2076"
"1039000","0.000011920928955078125","0.000011920928955078125","0.000011920928955078125","2077","2077","2077"
"1039500","1","1","1","2078","2078","2078"
"1041000","0.0010554194450378418","0.0010554194450378418","0.0010554194450378418","2081","2081","2081"
"1041500","0","0","0","2082","2082","2082"
"1045000","1","1","1","2089","2089","2089"
"1046000","0.00006514787673950195","0.00006514787673950195","0.00006514787673950195","2091","2091","2091"
"1047000","1","1","1","2093","2093","2093"
"1048000","0.00005173683166503906","0.00005173683166503906","0.00005173683166503906","2095","2095","2095"
"1048500","0.00005537271499633789","0.00005537271499633789","0.00005537271499633789","2096","2096","2096"
"1049500","1","1","1","2098","2098","2098"
"1050500","0.0000017881393432617188","0.0000017881393432617188","0.0000017881393432617188","2100","2100","2100"
"1051000","0.000698089599609375","0.000698089599609375","0.000698089599609375","2101","2101","2101"
"1052000","0.00013774633407592773","0.00013774633407592773","0.00013774633407592773","2103","2103","2103"
"1054000","1","1","1","2107","2107","2107"
"1055500","0.0000030994415283203125","0.0000030994415283203125","0.0000030994415283203125","2110","2110","2110"
"1056000","0.000039517879486083984","0.000039517879486083984","0.000039517879486083984","2111","2111","2111"
"1061500","1","1","1","2122","2122","2122"
"1062000","0.0013129711151123047","0.0013129711151123047","0.0013129711151123047","2123","2123","2123"
"1062500","1","1","1","2124","2124","2124"
"1063000","1","1","1","2125","2125","2125"
"1064000","0.0000023245811462402344","0.0000023245811462402344","0.0000023245811462402344","2127","2127","2127"
"1064500","0.00005537271499633789","0.00005537271499633789","0.00005537271499633789","2128","2128","2128"
"1065000","1","1","1","2129","2129","2129"
"1069000","0.0003699064254760742","0.0003699064254760742","0.0003699064254760742","2137","2137","2137"
"1070000","0.000583946704864502","0.000583946704864502","0.000583946704864502","2139","2139","2139"
"1072500","1","1","1","2144","2144","2144"
"1074500","1","1","1","2148","2148","2148"
"1076000","0.000023603439331054688","0.000023603439331054688","0.000023603439331054688","2151","2151","2151"
"1078500","0.0000330805778503418","0.0000330805778503418","0.0000330805778503418","2156","2156","2156"
"1079500","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2158","2158","2158"
"1080500","0.0006527304649353027","0.0006527304649353027","0.0006527304649353027","2160","2160","2160"
"1083000","1","1","1","2165","2165","2165"
"1084000","0.000043332576751708984","0.000043332576751708984","0.000043332576751708984","2167","2167","2167"
"1084500","1","1","1","2168","2168","2168"
"1085500","0.00006526708602905273","0.00006526708602905273","0.00006526708602905273","2170","2170","2170"
"1087500","1","1","1","2174","2174","2174"
"1089000","0.0004259943962097168","0.0004259943962097168","0.0004259943962097168","2177","2177","2177"
"1093000","0","0","0","2185","2185","2185"
"1093500","1","1","1","2186","2186","2186"
"1096500","1","1","1","2192","2192","2192"
"1098500","1","1","1","2196","2196","2196"
"1099000","0.000003933906555175781","0.000003933906555175781","0.000003933906555175781","2197","2197","2197"
"1102000","0.00007063150405883789","0.00007063150405883789","0.00007063150405883789","2203","2203","2203"
"1102500","0.0017102956771850586","0.0017102956771850586","0.0017102956771850586","2204","2204","2204"
"1103000","0.0009340643882751465","0.0009340643882751465","0.0009340643882751465","2205","2205","2205"
"1104000","0.000021755695343017578","0.000021755695343017578","0.000021755695343017578","2207","2207","2207"
"1104500","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2208","2208","2208"
"1108500","1","1","1","2216","2216","2216"
"1111500","1","1","1","2222","2222","2222"
"1112000","0.000014543533325195312","0.000014543533325195312","0.000014543533325195312","2223","2223","2223"
"1113000","1","1","1","2225","2225","2225"
"1113500","0.00001919269561767578","0.00001919269561767578","0.00001919269561767578","2226","2226","2226"
"1114000","0.0007484555244445801","0.0007484555244445801","0.0007484555244445801","2227","2227","2227"
"1114500","0.00003153085708618164","0.00003153085708618164","0.00003153085708618164","2228","2228","2228"
"1115500","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2230","2230","2230"
"1121000","0.0009579062461853027","0.0009579062461853027","0.0009579062461853027","2241","2241","2241"
"1124000","0.000691831111907959","0.000691831111907959","0.000691831111907959","2247","2247","2247"
"1126000","0.000008821487426757812","0.000008821487426757812","0.000008821487426757812","2251","2251","2251"
"1128000","0.000014781951904296875","0.000014781951904296875","0.000014781951904296875","2255","2255","2255"
"1129500","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2258","2258","2258"
"1130500","0.002371549606323242","0.002371549606323242","0.002371549606323242","2260","2260","2260"
"1131000","0.0010554194450378418","0.0010554194450378418","0.0010554194450378418","2261","2261","2261"
"1131500","0.000003933906555175781","0.000003933906555175781","0.000003933906555175781","2262","2262","2262"
"1133500","0.00010251998901367188","0.00010251998901367188","0.00010251998901367188","2266","2266","2266"
"1134000","0.000698089599609375","0.000698089599609375","0.000698089599609375","2267","2267","2267"
"1134500","0.00013887882232666016","0.00013887882232666016","0.00013887882232666016","2268","2268","2268"
"1135000","0.00001919269561767578","0.00001919269561767578","0.00001919269561767578","2269","2269","2269"
"1136500","4.76837158203125e-7","4.76837158203125e-7","4.76837158203125e-7","2272","2272","2272"
"1137500","0.00020992755889892578","0.00020992755889892578","0.00020992755889892578","2274","2274","2274"
"1139000","0.00004762411117553711","0.00004762411117553711","0.00004762411117553711","2277","2277","2277"
"1142000","1","1","1","2283","2283","2283"
"1142500","1","1","1","2284","2284","2284"
"1143500","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2286","2286","2286"
"1144000","0.000010788440704345703","0.000010788440704345703","0.000010788440704345703","2287","2287","2287"
"1146000","0.000011563301086425781","0.000011563301086425781","0.000011563301086425781","2291","2291","2291"
"1147500","0.0000057220458984375","0.0000057220458984375","0.0000057220458984375","2294","2294","2294"
"1148500","1","1","1","2296","2296","2296"
"1150000","0.00009781122207641602","0.00009781122207641602","0.00009781122207641602","2299","2299","2299"
"1151000","1","1","1","2301","2301","2301"
"1152000","0.000043332576751708984","0.000043332576751708984","0.000043332576751708984","2303","2303","2303"
"1153000","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","2305","2305","2305"
"1154000","0.00003337860107421875","0.00003337860107421875","0.00003337860107421875","2307","2307","2307"
"1155000","0.00027358531951904297","0.00027358531951904297","0.00027358531951904297","2309","2309","2309"
"1156000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2311","2311","2311"
"1156500","0.000023424625396728516","0.000023424625396728516","0.000023424625396728516","2312","2312","2312"
"1157000","0.0008492469787597656","0.0008492469787597656","0.0008492469787597656","2313","2313","2313"
"1157500","0","0","0","2314","2314","2314"
"1159000","0.0000362396240234375","0.0000362396240234375","0.0000362396240234375","2317","2317","2317"
"1160500","0.0000025033950805664062","0.0000025033950805664062","0.0000025033950805664062","2320","2320","2320"
"1161000","1","1","1","2321","2321","2321"
"1161500","0.00005263090133666992","0.00005263090133666992","0.00005263090133666992","2322","2322","2322"
"1162000","1","1","1","2323","2323","2323"
"1163500","1","1","1","2326","2326","2326"
"1164500","1","1","1","2328","2328","2328"
"1165500","0.000583946704864502","0.000583946704864502","0.000583946704864502","2330","2330","2330"
"1167000","0.000583946704864502","0.000583946704864502","0.000583946704864502","2333","2333","2333"
"1169500","0.0000023245811462402344","0.0000023245811462402344","0.0000023245811462402344","2338","2338","2338"
"1171500","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2342","2342","2342"
"1172500","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2344","2344","2344"
"1175000","1","1","1","2349","2349","2349"
"1178000","1","1","1","2355","2355","2355"
"1180500","0.0000011324882507324219","0.0000011324882507324219","0.0000011324882507324219","2360","2360","2360"
"1181500","0.00003737211227416992","0.00003737211227416992","0.00003737211227416992","2362","2362","2362"
"1183500","0.000006735324859619141","0.000006735324859619141","0.000006735324859619141","2366","2366","2366"
"1185000","3.5762786865234375e-7","3.5762786865234375e-7","3.5762786865234375e-7","2369","2369","2369"
"1188500","0.0000032782554626464844","0.0000032782554626464844","0.0000032782554626464844","2376","2376","2376"
"1189500","0.000003933906555175781","0.000003933906555175781","0.000003933906555175781","2378","2378","2378"
"1190500","1","1","1","2380","2380","2380"
"1191000","0.0001468658447265625","0.0001468658447265625","0.0001468658447265625","2381","2381","2381"
"1191500","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2382","2382","2382"
"1193000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2385","2385","2385"
"1194000","0.00000768899917602539","0.00000768899917602539","0.00000768899917602539","2387","2387","2387"
"1196000","0.0001601576805114746","0.0001601576805114746","0.0001601576805114746","2391","2391","2391"
"1196500","0.000004172325134277344","0.000004172325134277344","0.000004172325134277344","2392","2392","2392"
"1198000","0.000003635883331298828","0.000003635883331298828","0.000003635883331298828","2395","2395","2395"
"1198500","1","1","1","2396","2396","2396"
"1202000","0.0000017881393432617188","0.0000017881393432617188","0.0000017881393432617188","2403","2403","2403"
"1202500","0","0","0","2404","2404","2404"
"1203500","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","2406","2406","2406"
"1206000","0.000004589557647705078","0.000004589557647705078","0.000004589557647705078","2411","2411","2411"
"1207000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2413","2413","2413"
"1208500","0.000025153160095214844","0.000025153160095214844","0.000025153160095214844","2416","2416","2416"
"1209000","0.0000019669532775878906","0.0000019669532775878906","0.0000019669532775878906","2417","2417","2417"
"1210000","1","1","1","2419","2419","2419"
"1210500","0.00005942583084106445","0.00005942583084106445","0.00005942583084106445","2420","2420","2420"
"1211500","0.0010554194450378418","0.0010554194450378418","0.0010554194450378418","2422","2422","2422"
"1215000","0.000046133995056152344","0.000046133995056152344","0.000046133995056152344","2429","2429","2429"
"1217500","0.00033277273178100586","0.00033277273178100586","0.00033277273178100586","2434","2434","2434"
"1218000","1","1","1","2435","2435","2435"
"1219000","0.000024974346160888672","0.000024974346160888672","0.000024974346160888672","2437","2437","2437"
"1219500","0.0008437037467956543","0.0008437037467956543","0.0008437037467956543","2438","2438","2438"
"1220000","0.000060439109802246094","0.000060439109802246094","0.000060439109802246094","2439","2439","2439"
"1221000","0.00033277273178100586","0.00033277273178100586","0.00033277273178100586","2441","2441","2441"
"1221500","1","1","1","2442","2442","2442"
"1222500","0.0003699064254760742","0.0003699064254760742","0.0003699064254760742","2444","2444","2444"
"1223000","0.000022590160369873047","0.000022590160369873047","0.000022590160369873047","2445","2445","2445"
"1224000","1","1","1","2447","2447","2447"
"1226000","0.000004410743713378906","0.000004410743713378906","0.000004410743713378906","2451","2451","2451"
"1227000","0.00006526708602905273","0.00006526708602905273","0.00006526708602905273","2453","2453","2453"
"1228000","0.00003337860107421875","0.00003337860107421875","0.00003337860107421875","2455","2455","2455"
"1230500","0.0000012516975402832031","0.0000012516975402832031","0.0000012516975402832031","2460","2460","2460"
"1234000","0.0013020634651184082","0.0013020634651184082","0.0013020634651184082","2467","2467","2467"
"1234500","0.000009775161743164062","0.000009775161743164062","0.000009775161743164062","2468","2468","2468"
"1235000","0.000043511390686035156","0.000043511390686035156","0.000043511390686035156","2469","2469","2469"
"1235500","0.002371549606323242","0.002371549606323242","0.002371549606323242","2470","2470","2470"
"1237000","0.00032848119735717773","0.00032848119735717773","0.00032848119735717773","2473","2473","2473"
"1237500","0.000043511390686035156","0.000043511390686035156","0.000043511390686035156","2474","2474","2474"
"1242000","0.000001430511474609375","0.000001430511474609375","0.000001430511474609375","2483","2483","2483"
"1244000","1","1","1","2487","2487","2487"
"1248500","1","1","1","2496","2496","2496"
"1252000","0.002099156379699707","0.002099156379699707","0.002099156379699707","2503","2503","2503"
"1253500","0.00003892183303833008","0.00003892183303833008","0.00003892183303833008","2506","2506","2506"
"1257000","0.0019088983535766602","0.0019088983535766602","0.0019088983535766602","2513","2513","2513"
"1257500","0.00033277273178100586","0.00033277273178100586","0.00033277273178100586","2514","2514","2514"
"1259000","1","1","1","2517","2517","2517"
"1260500","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","2520","2520","2520"
"1261000","0.000004172325134277344","0.000004172325134277344","0.000004172325134277344","2521","2521","2521"
"1262500","0.000004410743713378906","0.000004410743713378906","0.000004410743713378906","2524","2524","2524"
"1263000","1","1","1","2525","2525","2525"
"1264000","0.0006317496299743652","0.0006317496299743652","0.0006317496299743652","2527","2527","2527"
"1265000","2.980232238769531e-7","2.980232238769531e-7","2.980232238769531e-7","2529","2529","2529"
"1266000","0.0013129711151123047","0.0013129711151123047","0.0013129711151123047","2531","2531","2531"
"1269000","0.0008437037467956543","0.0008437037467956543","0.0008437037467956543","2537","2537","2537"
"1270000","0","0","0","2539","2539","2539"
"1275500","0.0000010132789611816406","0.0000010132789611816406","0.0000010132789611816406","2550","2550","2550"
"1278000","0.0000012516975402832031","0.0000012516975402832031","0.0000012516975402832031","2555","2555","2555"
"1279500","1","1","1","2558","2558","2558"
"1280500","0.000024199485778808594","0.000024199485778808594","0.000024199485778808594","2560","2560","2560"
"1282500","0.0015693306922912598","0.0015693306922912598","0.0015693306922912598","2564","2564","2564"
"1283500","1","1","1","2566","2566","2566"
"1286000","0.000043332576751708984","0.000043332576751708984","0.000043332576751708984","2571","2571","2571"
"1287000","0.000043332576751708984","0.000043332576751708984","0.000043332576751708984","2573","2573","2573"
"1287500","0.000010073184967041016","0.000010073184967041016","0.000010073184967041016","2574","2574","2574"
"1289000","1","1","1","2577","2577","2577"
"1291500","1","1","1","2582","2582","2582"
"1292500","0.000039517879486083984","0.000039517879486083984","0.000039517879486083984","2584","2584","2584"
"1293500","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","2586","2586","2586"
"1294000","1","1","1","2587","2587","2587"
"1296000","0.00011926889419555664","0.00011926889419555664","0.00011926889419555664","2591","2591","2591"
"1296500","0.000004172325134277344","0.000004172325134277344","0.000004172325134277344","2592","2592","2592"
"1297500","0.0001246929168701172","0.0001246929168701172","0.0001246929168701172","2594","2594","2594"
"1298500","1","1","1","2596","2596","2596"
"1299500","0.0000362396240234375","0.0000362396240234375","0.0000362396240234375","2598","2598","2598"
"1300500","0.000004410743713378906","0.000004410743713378906","0.000004410743713378906","2600","2600","2600"
"1304500","0.002371549606323242","0.002371549606323242","0.002371549606323242","2608","2608","2608"
"1305000","1","1","1","2609","2609","2609"
"1306500","0.0011146068572998047","0.0011146068572998047","0.0011146068572998047","2612","2612","2612"
"1307500","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","2614","2614","2614"
"1308000","0.00001817941665649414","0.00001817941665649414","0.00001817941665649414","2615","2615","2615"
"1308500","0.000046133995056152344","0.000046133995056152344","0.000046133995056152344","2616","2616","2616"
"1309000","0.00003337860107421875","0.00003337860107421875","0.00003337860107421875","2617","2617","2617"
"1309500","5.364418029785156e-7","5.364418029785156e-7","5.364418029785156e-7","2618","2618","2618"
"1311000","0.00005257129669189453","0.00005257129669189453","0.00005257129669189453","2621","2621","2621"
"1315000","0.00001919269561767578","0.00001919269561767578","0.00001919269561767578","2629","2629","2629"
"1316000","0.000009775161743164062","0.000009775161743164062","0.000009775161743164062","2631","2631","2631"
"1319500","1","1","1","2638","2638","2638"
"1320500","0.0011146068572998047","0.0011146068572998047","0.0011146068572998047","2640","2640","2640"
"1321500","1","1","1","2642","2642","2642"
"1322500","1","1","1","2644","2644","2644"
"1323000","0.00003153085708618164","0.00003153085708618164","0.00003153085708618164","2645","2645","2645"
"1327500","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2654","2654","2654"
"1329000","0.000010073184967041016","0.000010073184967041016","0.000010073184967041016","2657","2657","2657"
"1329500","1","1","1","2658","2658","2658"
"1330000","0.0011146068572998047","0.0011146068572998047","0.0011146068572998047","2659","2659","2659"
"1330500","1","1","1","2660","2660","2660"
"1332000","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","2663","2663","2663"
"1332500","0.00004762411117553711","0.00004762411117553711","0.00004762411117553711","2664","2664","2664"
"1334500","0.000008344650268554688","0.000008344650268554688","0.000008344650268554688","2668","2668","2668"
"1335000","0.00005447864532470703","0.00005447864532470703","0.00005447864532470703","2669","2669","2669"
"1336000","0.0004956722259521484","0.0004956722259521484","0.0004956722259521484","2671","2671","2671"
"1338000","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","2675","2675","2675"
"1339500","1","1","1","2678","2678","2678"
"1340000","0.0015693306922912598","0.0015693306922912598","0.0015693306922912598","2679","2679","2679"
"1341000","0.000023424625396728516","0.000023424625396728516","0.000023424625396728516","2681","2681","2681"
"1341500","0.00005537271499633789","0.00005537271499633789","0.00005537271499633789","2682","2682","2682"
"1344500","0.000041484832763671875","0.000041484832763671875","0.000041484832763671875","2688","2688","2688"
"1345000","0.0000749826431274414","0.0000749826431274414","0.0000749826431274414","2689","2689","2689"
"1346000","0.0000011324882507324219","0.0000011324882507324219","0.0000011324882507324219","2691","2691","2691"
"1346500","1","1","1","2692","2692","2692"
"1348000","9.5367431640625e-7","9.5367431640625e-7","9.5367431640625e-7","2695","2695","2695"
"1348500","0.00002181529998779297","0.00002181529998779297","0.00002181529998779297","2696","2696","2696"
"1350500","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2700","2700","2700"
"1355000","0","0","0","2709","2709","2709"
"1355500","0.0001246929168701172","0.0001246929168701172","0.0001246929168701172","2710","2710","2710"
"1356000","0.00005245208740234375","0.00005245208740234375","0.00005245208740234375","2711","2711","2711"
"1356500","8.344650268554688e-7","8.344650268554688e-7","8.344650268554688e-7","2712","2712","2712"
"1357500","0.00043195486068725586","0.00043195486068725586","0.00043195486068725586","2714","2714","2714"
"1358000","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2715","2715","2715"
"1359000","0.00003337860107421875","0.00003337860107421875","0.00003337860107421875","2717","2717","2717"
"1359500","0.000027060508728027344","0.000027060508728027344","0.000027060508728027344","2718","2718","2718"
"1360000","0.000026702880859375","0.000026702880859375","0.000026702880859375","2719","2719","2719"
"1361000","0.00004762411117553711","0.00004762411117553711","0.00004762411117553711","2721","2721","2721"
"1364500","0.000043332576751708984","0.000043332576751708984","0.000043332576751708984","2728","2728","2728"
"1366000","1","1","1","2731","2731","2731"
"1368500","0.000004410743713378906","0.000004410743713378906","0.000004410743713378906","2736","2736","2736"
"1370500","0.00013887882232666016","0.00013887882232666016","0.00013887882232666016","2740","2740","2740"
"1371000","0.000039696693420410156","0.000039696693420410156","0.000039696693420410156","2741","2741","2741"
"1371500","1","1","1","2742","2742","2742"
"1372000","1","1","1","2743","2743","2743"
"1373500","1","1","1","2746","2746","2746"
"1374000","1","1","1","2747","2747","2747"
"1375000","0.0000033974647521972656","0.0000033974647521972656","0.0000033974647521972656","2749","2749","2749"
"1380000","0.00001531839370727539","0.00001531839370727539","0.00001531839370727539","2759","2759","2759"
"1380500","0.00005447864532470703","0.00005447864532470703","0.00005447864532470703","2760","2760","2760"
"1381000","0.0000616908073425293","0.0000616908073425293","0.0000616908073425293","2761","2761","2761"
"1382500","0.006866931915283203","0.006866931915283203","0.006866931915283203","2764","2764","2764"
"1383500","0.00005537271499633789","0.00005537271499633789","0.00005537271499633789","2766","2766","2766"
"1384500","0.0015693306922912598","0.0015693306922912598","0.0015693306922912598","2768","2768","2768"
"1385000","0.00004756450653076172","0.00004756450653076172","0.00004756450653076172","2769","2769","2769"
"1386000","4.172325134277344e-7","4.172325134277344e-7","4.172325134277344e-7","2771","2771","2771"
"1386500","0","0","0","2772","2772","2772"
"1387500","4.76837158203125e-7","4.76837158203125e-7","4.76837158203125e-7","2774","2774","2774"
"1388000","0.00005125999450683594","0.00005125999450683594","0.00005125999450683594","2775","2775","2775"
"1389000","2.384185791015625e-7","2.384185791015625e-7","2.384185791015625e-7","2777","2777","2777"
"1390000","0.0019088983535766602","0.0019088983535766602","0.0019088983535766602","2779","2779","2779"
"1392500","0.00033277273178100586","0.00033277273178100586","0.00033277273178100586","2784","2784","2784"
"1394500","1","1","1","2788","2788","2788"
"1395500","0.0000362396240234375","0.0000362396240234375","0.0000362396240234375","2790","2790","2790"
"1398500","0.0011146068572998047","0.0011146068572998047","0.0011146068572998047","2796","2796","2796"
"1399000","0.000015497207641601562","0.000015497207641601562","0.000015497207641601562","2797","2797","2797"
"1400000","0.0004259943962097168","0.0004259943962097168","0.0004259943962097168","2799","2799","2799"
"1404500","0.0004259943962097168","0.0004259943962097168","0.0004259943962097168","2808","2808","2808"
"1405000","1","1","1","2809","2809","2809"
"1406000","1","1","1","2811","2811","2811"
"1406500","0.0001074671745300293","0.0001074671745300293","0.0001074671745300293","2812","2812","2812"
"1408000","0.0000362396240234375","0.0000362396240234375","0.0000362396240234375","2815","2815","2815"
