"global_step","251221_A2C - train/final_feat_cross","251221_A2C - train/final_feat_cross__MIN","251221_A2C - train/final_feat_cross__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"763000","2.2271509170532227","2.2271509170532227","2.2271509170532227","1525","1525","1525"
"763500","2.442256212234497","2.442256212234497","2.442256212234497","1526","1526","1526"
"764000","2.4923789501190186","2.4923789501190186","2.4923789501190186","1527","1527","1527"
"764500","1.8981958627700806","1.8981958627700806","1.8981958627700806","1528","1528","1528"
"765000","2.526482105255127","2.526482105255127","2.526482105255127","1529","1529","1529"
"765500","2.232463836669922","2.232463836669922","2.232463836669922","1530","1530","1530"
"766000","2.387606620788574","2.387606620788574","2.387606620788574","1531","1531","1531"
"766500","2.1035823822021484","2.1035823822021484","2.1035823822021484","1532","1532","1532"
"767000","2.493251323699951","2.493251323699951","2.493251323699951","1533","1533","1533"
"767500","2.059148073196411","2.059148073196411","2.059148073196411","1534","1534","1534"
"768000","2.057370662689209","2.057370662689209","2.057370662689209","1535","1535","1535"
"768500","2.2651119232177734","2.2651119232177734","2.2651119232177734","1536","1536","1536"
"769000","2.485912322998047","2.485912322998047","2.485912322998047","1537","1537","1537"
"769500","1.8794318437576294","1.8794318437576294","1.8794318437576294","1538","1538","1538"
"770000","2.127063751220703","2.127063751220703","2.127063751220703","1539","1539","1539"
"770500","1.9625061750411987","1.9625061750411987","1.9625061750411987","1540","1540","1540"
"771000","2.229909658432007","2.229909658432007","2.229909658432007","1541","1541","1541"
"771500","2.0478665828704834","2.0478665828704834","2.0478665828704834","1542","1542","1542"
"772000","2.1423838138580322","2.1423838138580322","2.1423838138580322","1543","1543","1543"
"772500","2.1351661682128906","2.1351661682128906","2.1351661682128906","1544","1544","1544"
"773000","2.0801634788513184","2.0801634788513184","2.0801634788513184","1545","1545","1545"
"773500","2.043470859527588","2.043470859527588","2.043470859527588","1546","1546","1546"
"774000","2.2729318141937256","2.2729318141937256","2.2729318141937256","1547","1547","1547"
"774500","2.0843183994293213","2.0843183994293213","2.0843183994293213","1548","1548","1548"
"775000","2.1896607875823975","2.1896607875823975","2.1896607875823975","1549","1549","1549"
"775500","2.550288200378418","2.550288200378418","2.550288200378418","1550","1550","1550"
"776000","2.221996784210205","2.221996784210205","2.221996784210205","1551","1551","1551"
"776500","2.2845237255096436","2.2845237255096436","2.2845237255096436","1552","1552","1552"
"777000","2.132279872894287","2.132279872894287","2.132279872894287","1553","1553","1553"
"777500","2.13437557220459","2.13437557220459","2.13437557220459","1554","1554","1554"
"778000","2.029672861099243","2.029672861099243","2.029672861099243","1555","1555","1555"
"778500","1.936707854270935","1.936707854270935","1.936707854270935","1556","1556","1556"
"779000","2.1019442081451416","2.1019442081451416","2.1019442081451416","1557","1557","1557"
"779500","2.3886210918426514","2.3886210918426514","2.3886210918426514","1558","1558","1558"
"780000","2.0606038570404053","2.0606038570404053","2.0606038570404053","1559","1559","1559"
"780500","2.101508140563965","2.101508140563965","2.101508140563965","1560","1560","1560"
"781000","2.1714284420013428","2.1714284420013428","2.1714284420013428","1561","1561","1561"
"781500","2.05008602142334","2.05008602142334","2.05008602142334","1562","1562","1562"
"782000","1.9734517335891724","1.9734517335891724","1.9734517335891724","1563","1563","1563"
"782500","2.0716655254364014","2.0716655254364014","2.0716655254364014","1564","1564","1564"
"783000","1.9479256868362427","1.9479256868362427","1.9479256868362427","1565","1565","1565"
"783500","2.323780059814453","2.323780059814453","2.323780059814453","1566","1566","1566"
"784000","2.4514291286468506","2.4514291286468506","2.4514291286468506","1567","1567","1567"
"784500","2.2277824878692627","2.2277824878692627","2.2277824878692627","1568","1568","1568"
"785000","2.1369199752807617","2.1369199752807617","2.1369199752807617","1569","1569","1569"
"785500","2.2095019817352295","2.2095019817352295","2.2095019817352295","1570","1570","1570"
"786000","2.173027753829956","2.173027753829956","2.173027753829956","1571","1571","1571"
"786500","2.1982789039611816","2.1982789039611816","2.1982789039611816","1572","1572","1572"
"787000","1.9472554922103882","1.9472554922103882","1.9472554922103882","1573","1573","1573"
"787500","2.0045039653778076","2.0045039653778076","2.0045039653778076","1574","1574","1574"
"788000","2.314702272415161","2.314702272415161","2.314702272415161","1575","1575","1575"
"788500","2.4601950645446777","2.4601950645446777","2.4601950645446777","1576","1576","1576"
"789000","2.024695634841919","2.024695634841919","2.024695634841919","1577","1577","1577"
"789500","2.1929304599761963","2.1929304599761963","2.1929304599761963","1578","1578","1578"
"790000","2.6019442081451416","2.6019442081451416","2.6019442081451416","1579","1579","1579"
"790500","2.0497124195098877","2.0497124195098877","2.0497124195098877","1580","1580","1580"
"791000","2.1720545291900635","2.1720545291900635","2.1720545291900635","1581","1581","1581"
"791500","2.334409236907959","2.334409236907959","2.334409236907959","1582","1582","1582"
"792000","1.9934403896331787","1.9934403896331787","1.9934403896331787","1583","1583","1583"
"792500","2.501023054122925","2.501023054122925","2.501023054122925","1584","1584","1584"
"793000","2.2597949504852295","2.2597949504852295","2.2597949504852295","1585","1585","1585"
"793500","2.296299695968628","2.296299695968628","2.296299695968628","1586","1586","1586"
"794000","2.1420798301696777","2.1420798301696777","2.1420798301696777","1587","1587","1587"
"794500","1.9027833938598633","1.9027833938598633","1.9027833938598633","1588","1588","1588"
"795000","2.126356601715088","2.126356601715088","2.126356601715088","1589","1589","1589"
"795500","2.0932974815368652","2.0932974815368652","2.0932974815368652","1590","1590","1590"
"796000","1.9994560480117798","1.9994560480117798","1.9994560480117798","1591","1591","1591"
"796500","2.623124837875366","2.623124837875366","2.623124837875366","1592","1592","1592"
"797000","1.9644478559494019","1.9644478559494019","1.9644478559494019","1593","1593","1593"
"797500","2.1606547832489014","2.1606547832489014","2.1606547832489014","1594","1594","1594"
"798000","2.0912208557128906","2.0912208557128906","2.0912208557128906","1595","1595","1595"
"798500","2.175508975982666","2.175508975982666","2.175508975982666","1596","1596","1596"
"799000","2.251471996307373","2.251471996307373","2.251471996307373","1597","1597","1597"
"799500","2.257128953933716","2.257128953933716","2.257128953933716","1598","1598","1598"
"800000","2.1203041076660156","2.1203041076660156","2.1203041076660156","1599","1599","1599"
"800500","2.3773629665374756","2.3773629665374756","2.3773629665374756","1600","1600","1600"
"801000","2.197187900543213","2.197187900543213","2.197187900543213","1601","1601","1601"
"801500","2.021462917327881","2.021462917327881","2.021462917327881","1602","1602","1602"
"802000","1.9895943403244019","1.9895943403244019","1.9895943403244019","1603","1603","1603"
"802500","2.4330027103424072","2.4330027103424072","2.4330027103424072","1604","1604","1604"
"803000","2.281217098236084","2.281217098236084","2.281217098236084","1605","1605","1605"
"803500","2.2185845375061035","2.2185845375061035","2.2185845375061035","1606","1606","1606"
"804000","2.3350701332092285","2.3350701332092285","2.3350701332092285","1607","1607","1607"
"804500","2.04966402053833","2.04966402053833","2.04966402053833","1608","1608","1608"
"805000","2.1674675941467285","2.1674675941467285","2.1674675941467285","1609","1609","1609"
"805500","2.0560734272003174","2.0560734272003174","2.0560734272003174","1610","1610","1610"
"806000","2.4703588485717773","2.4703588485717773","2.4703588485717773","1611","1611","1611"
"806500","2.464404582977295","2.464404582977295","2.464404582977295","1612","1612","1612"
"807000","2.121732473373413","2.121732473373413","2.121732473373413","1613","1613","1613"
"807500","2.4683597087860107","2.4683597087860107","2.4683597087860107","1614","1614","1614"
"808000","2.5629329681396484","2.5629329681396484","2.5629329681396484","1615","1615","1615"
"808500","2.499789237976074","2.499789237976074","2.499789237976074","1616","1616","1616"
"809000","2.1657955646514893","2.1657955646514893","2.1657955646514893","1617","1617","1617"
"809500","2.144277334213257","2.144277334213257","2.144277334213257","1618","1618","1618"
"810000","2.329852819442749","2.329852819442749","2.329852819442749","1619","1619","1619"
"810500","2.4585962295532227","2.4585962295532227","2.4585962295532227","1620","1620","1620"
"811000","2.2741243839263916","2.2741243839263916","2.2741243839263916","1621","1621","1621"
"811500","1.9005799293518066","1.9005799293518066","1.9005799293518066","1622","1622","1622"
"812000","2.7407968044281006","2.7407968044281006","2.7407968044281006","1623","1623","1623"
"812500","2.132702589035034","2.132702589035034","2.132702589035034","1624","1624","1624"
"813000","2.3985440731048584","2.3985440731048584","2.3985440731048584","1625","1625","1625"
"813500","2.321884870529175","2.321884870529175","2.321884870529175","1626","1626","1626"
"814000","2.077687978744507","2.077687978744507","2.077687978744507","1627","1627","1627"
"814500","1.957412600517273","1.957412600517273","1.957412600517273","1628","1628","1628"
"815000","1.9571831226348877","1.9571831226348877","1.9571831226348877","1629","1629","1629"
"815500","2.1127820014953613","2.1127820014953613","2.1127820014953613","1630","1630","1630"
"816000","2.137052536010742","2.137052536010742","2.137052536010742","1631","1631","1631"
"816500","2.5620226860046387","2.5620226860046387","2.5620226860046387","1632","1632","1632"
"817000","2.3568570613861084","2.3568570613861084","2.3568570613861084","1633","1633","1633"
"817500","2.2238688468933105","2.2238688468933105","2.2238688468933105","1634","1634","1634"
"818000","2.060297966003418","2.060297966003418","2.060297966003418","1635","1635","1635"
"818500","2.094487190246582","2.094487190246582","2.094487190246582","1636","1636","1636"
"819000","2.303631067276001","2.303631067276001","2.303631067276001","1637","1637","1637"
"819500","2.0236423015594482","2.0236423015594482","2.0236423015594482","1638","1638","1638"
"820000","2.5922698974609375","2.5922698974609375","2.5922698974609375","1639","1639","1639"
"820500","2.489410161972046","2.489410161972046","2.489410161972046","1640","1640","1640"
"821000","2.4818596839904785","2.4818596839904785","2.4818596839904785","1641","1641","1641"
"821500","2.122541666030884","2.122541666030884","2.122541666030884","1642","1642","1642"
"822000","2.2510857582092285","2.2510857582092285","2.2510857582092285","1643","1643","1643"
"822500","2.1561341285705566","2.1561341285705566","2.1561341285705566","1644","1644","1644"
"823000","2.2343668937683105","2.2343668937683105","2.2343668937683105","1645","1645","1645"
"823500","2.0582971572875977","2.0582971572875977","2.0582971572875977","1646","1646","1646"
"824000","2.026923894882202","2.026923894882202","2.026923894882202","1647","1647","1647"
"824500","2.333505630493164","2.333505630493164","2.333505630493164","1648","1648","1648"
"825000","2.4505903720855713","2.4505903720855713","2.4505903720855713","1649","1649","1649"
"825500","2.2567155361175537","2.2567155361175537","2.2567155361175537","1650","1650","1650"
"826000","2.1254098415374756","2.1254098415374756","2.1254098415374756","1651","1651","1651"
"826500","2.125297784805298","2.125297784805298","2.125297784805298","1652","1652","1652"
"827000","2.415349006652832","2.415349006652832","2.415349006652832","1653","1653","1653"
"827500","2.050790548324585","2.050790548324585","2.050790548324585","1654","1654","1654"
"828000","2.030154228210449","2.030154228210449","2.030154228210449","1655","1655","1655"
"828500","2.2487008571624756","2.2487008571624756","2.2487008571624756","1656","1656","1656"
"829000","2.4870855808258057","2.4870855808258057","2.4870855808258057","1657","1657","1657"
"829500","2.3313164710998535","2.3313164710998535","2.3313164710998535","1658","1658","1658"
"830000","2.112358808517456","2.112358808517456","2.112358808517456","1659","1659","1659"
"830500","2.431990146636963","2.431990146636963","2.431990146636963","1660","1660","1660"
"831000","2.3536059856414795","2.3536059856414795","2.3536059856414795","1661","1661","1661"
"831500","2.1372644901275635","2.1372644901275635","2.1372644901275635","1662","1662","1662"
"832000","2.2137582302093506","2.2137582302093506","2.2137582302093506","1663","1663","1663"
"832500","2.142181634902954","2.142181634902954","2.142181634902954","1664","1664","1664"
"833000","2.2401487827301025","2.2401487827301025","2.2401487827301025","1665","1665","1665"
"833500","2.0540711879730225","2.0540711879730225","2.0540711879730225","1666","1666","1666"
"834000","2.392271041870117","2.392271041870117","2.392271041870117","1667","1667","1667"
"834500","2.5596156120300293","2.5596156120300293","2.5596156120300293","1668","1668","1668"
"835000","2.5992584228515625","2.5992584228515625","2.5992584228515625","1669","1669","1669"
"835500","2.3061583042144775","2.3061583042144775","2.3061583042144775","1670","1670","1670"
"836000","2.1684250831604004","2.1684250831604004","2.1684250831604004","1671","1671","1671"
"836500","2.1283280849456787","2.1283280849456787","2.1283280849456787","1672","1672","1672"
"837000","2.0475246906280518","2.0475246906280518","2.0475246906280518","1673","1673","1673"
"837500","2.1294641494750977","2.1294641494750977","2.1294641494750977","1674","1674","1674"
"838000","2.2479257583618164","2.2479257583618164","2.2479257583618164","1675","1675","1675"
"838500","1.9496841430664062","1.9496841430664062","1.9496841430664062","1676","1676","1676"
"839000","2.274101972579956","2.274101972579956","2.274101972579956","1677","1677","1677"
"839500","2.188882350921631","2.188882350921631","2.188882350921631","1678","1678","1678"
"840000","2.129603624343872","2.129603624343872","2.129603624343872","1679","1679","1679"
"840500","2.305840253829956","2.305840253829956","2.305840253829956","1680","1680","1680"
"841000","2.0436389446258545","2.0436389446258545","2.0436389446258545","1681","1681","1681"
"841500","2.594759702682495","2.594759702682495","2.594759702682495","1682","1682","1682"
"842000","2.265235662460327","2.265235662460327","2.265235662460327","1683","1683","1683"
"842500","2.1920478343963623","2.1920478343963623","2.1920478343963623","1684","1684","1684"
"843000","2.4691414833068848","2.4691414833068848","2.4691414833068848","1685","1685","1685"
"843500","2.229153871536255","2.229153871536255","2.229153871536255","1686","1686","1686"
"844000","2.023237943649292","2.023237943649292","2.023237943649292","1687","1687","1687"
"844500","2.379152774810791","2.379152774810791","2.379152774810791","1688","1688","1688"
"845000","2.0673975944519043","2.0673975944519043","2.0673975944519043","1689","1689","1689"
"845500","2.4378950595855713","2.4378950595855713","2.4378950595855713","1690","1690","1690"
"846000","2.2316439151763916","2.2316439151763916","2.2316439151763916","1691","1691","1691"
"846500","2.206941843032837","2.206941843032837","2.206941843032837","1692","1692","1692"
"847000","2.2616822719573975","2.2616822719573975","2.2616822719573975","1693","1693","1693"
"847500","1.9281498193740845","1.9281498193740845","1.9281498193740845","1694","1694","1694"
"848000","2.334705114364624","2.334705114364624","2.334705114364624","1695","1695","1695"
"848500","2.1839213371276855","2.1839213371276855","2.1839213371276855","1696","1696","1696"
"849000","2.122732400894165","2.122732400894165","2.122732400894165","1697","1697","1697"
"849500","2.0629825592041016","2.0629825592041016","2.0629825592041016","1698","1698","1698"
"850000","2.049776554107666","2.049776554107666","2.049776554107666","1699","1699","1699"
"850500","2.0925469398498535","2.0925469398498535","2.0925469398498535","1700","1700","1700"
"851000","2.176685333251953","2.176685333251953","2.176685333251953","1701","1701","1701"
"851500","2.3152499198913574","2.3152499198913574","2.3152499198913574","1702","1702","1702"
"852000","2.275221109390259","2.275221109390259","2.275221109390259","1703","1703","1703"
"852500","2.0532612800598145","2.0532612800598145","2.0532612800598145","1704","1704","1704"
"853000","2.172285318374634","2.172285318374634","2.172285318374634","1705","1705","1705"
"853500","2.1296534538269043","2.1296534538269043","2.1296534538269043","1706","1706","1706"
"854000","2.050344705581665","2.050344705581665","2.050344705581665","1707","1707","1707"
"854500","2.173128604888916","2.173128604888916","2.173128604888916","1708","1708","1708"
"855000","2.0535686016082764","2.0535686016082764","2.0535686016082764","1709","1709","1709"
"855500","2.213832139968872","2.213832139968872","2.213832139968872","1710","1710","1710"
"856000","2.527383804321289","2.527383804321289","2.527383804321289","1711","1711","1711"
"856500","2.1295371055603027","2.1295371055603027","2.1295371055603027","1712","1712","1712"
"857000","2.2249512672424316","2.2249512672424316","2.2249512672424316","1713","1713","1713"
"857500","2.191725730895996","2.191725730895996","2.191725730895996","1714","1714","1714"
"858000","2.331331491470337","2.331331491470337","2.331331491470337","1715","1715","1715"
"858500","2.233335256576538","2.233335256576538","2.233335256576538","1716","1716","1716"
"859000","2.3794262409210205","2.3794262409210205","2.3794262409210205","1717","1717","1717"
"859500","2.313307762145996","2.313307762145996","2.313307762145996","1718","1718","1718"
"860000","2.311328887939453","2.311328887939453","2.311328887939453","1719","1719","1719"
"860500","2.107407569885254","2.107407569885254","2.107407569885254","1720","1720","1720"
"861000","2.1457619667053223","2.1457619667053223","2.1457619667053223","1721","1721","1721"
"861500","2.303701162338257","2.303701162338257","2.303701162338257","1722","1722","1722"
"862000","2.474008083343506","2.474008083343506","2.474008083343506","1723","1723","1723"
"862500","2.1970725059509277","2.1970725059509277","2.1970725059509277","1724","1724","1724"
"863000","2.023512363433838","2.023512363433838","2.023512363433838","1725","1725","1725"
"863500","2.285982131958008","2.285982131958008","2.285982131958008","1726","1726","1726"
"864000","2.0402991771698","2.0402991771698","2.0402991771698","1727","1727","1727"
"864500","2.011483907699585","2.011483907699585","2.011483907699585","1728","1728","1728"
"865000","2.2640626430511475","2.2640626430511475","2.2640626430511475","1729","1729","1729"
"865500","2.082789182662964","2.082789182662964","2.082789182662964","1730","1730","1730"
"866000","2.3048484325408936","2.3048484325408936","2.3048484325408936","1731","1731","1731"
"866500","2.368540048599243","2.368540048599243","2.368540048599243","1732","1732","1732"
"867000","2.2224342823028564","2.2224342823028564","2.2224342823028564","1733","1733","1733"
"867500","2.100031852722168","2.100031852722168","2.100031852722168","1734","1734","1734"
"868000","2.163827657699585","2.163827657699585","2.163827657699585","1735","1735","1735"
"868500","2.1625776290893555","2.1625776290893555","2.1625776290893555","1736","1736","1736"
"869000","2.256113052368164","2.256113052368164","2.256113052368164","1737","1737","1737"
"869500","2.212852716445923","2.212852716445923","2.212852716445923","1738","1738","1738"
"870000","2.3954341411590576","2.3954341411590576","2.3954341411590576","1739","1739","1739"
"870500","2.3116776943206787","2.3116776943206787","2.3116776943206787","1740","1740","1740"
"871000","2.6225976943969727","2.6225976943969727","2.6225976943969727","1741","1741","1741"
"871500","2.2174458503723145","2.2174458503723145","2.2174458503723145","1742","1742","1742"
"872000","2.430948495864868","2.430948495864868","2.430948495864868","1743","1743","1743"
"872500","1.9390637874603271","1.9390637874603271","1.9390637874603271","1744","1744","1744"
"873000","2.1864590644836426","2.1864590644836426","2.1864590644836426","1745","1745","1745"
"873500","2.217411518096924","2.217411518096924","2.217411518096924","1746","1746","1746"
"874000","2.0184946060180664","2.0184946060180664","2.0184946060180664","1747","1747","1747"
"874500","2.103682518005371","2.103682518005371","2.103682518005371","1748","1748","1748"
"875000","2.513683319091797","2.513683319091797","2.513683319091797","1749","1749","1749"
"875500","2.359722137451172","2.359722137451172","2.359722137451172","1750","1750","1750"
"876000","2.3234875202178955","2.3234875202178955","2.3234875202178955","1751","1751","1751"
"876500","2.46803617477417","2.46803617477417","2.46803617477417","1752","1752","1752"
"877000","2.067124366760254","2.067124366760254","2.067124366760254","1753","1753","1753"
"877500","1.98219633102417","1.98219633102417","1.98219633102417","1754","1754","1754"
"878000","2.013707399368286","2.013707399368286","2.013707399368286","1755","1755","1755"
"878500","2.216731071472168","2.216731071472168","2.216731071472168","1756","1756","1756"
"879000","2.3312065601348877","2.3312065601348877","2.3312065601348877","1757","1757","1757"
"879500","2.3391928672790527","2.3391928672790527","2.3391928672790527","1758","1758","1758"
"880000","2.219257354736328","2.219257354736328","2.219257354736328","1759","1759","1759"
"880500","2.076584577560425","2.076584577560425","2.076584577560425","1760","1760","1760"
"881000","2.3786580562591553","2.3786580562591553","2.3786580562591553","1761","1761","1761"
"881500","2.2369649410247803","2.2369649410247803","2.2369649410247803","1762","1762","1762"
"882000","2.1340956687927246","2.1340956687927246","2.1340956687927246","1763","1763","1763"
"882500","2.458604097366333","2.458604097366333","2.458604097366333","1764","1764","1764"
"883000","2.236524820327759","2.236524820327759","2.236524820327759","1765","1765","1765"
"883500","2.4741852283477783","2.4741852283477783","2.4741852283477783","1766","1766","1766"
"884000","2.180824041366577","2.180824041366577","2.180824041366577","1767","1767","1767"
"884500","2.0834569931030273","2.0834569931030273","2.0834569931030273","1768","1768","1768"
"885000","2.197993040084839","2.197993040084839","2.197993040084839","1769","1769","1769"
"885500","2.305518627166748","2.305518627166748","2.305518627166748","1770","1770","1770"
"886000","2.1178834438323975","2.1178834438323975","2.1178834438323975","1771","1771","1771"
"886500","2.4239661693573","2.4239661693573","2.4239661693573","1772","1772","1772"
"887000","2.0073044300079346","2.0073044300079346","2.0073044300079346","1773","1773","1773"
"887500","2.032937526702881","2.032937526702881","2.032937526702881","1774","1774","1774"
"888000","2.163146495819092","2.163146495819092","2.163146495819092","1775","1775","1775"
"888500","2.3443617820739746","2.3443617820739746","2.3443617820739746","1776","1776","1776"
"889000","2.3789992332458496","2.3789992332458496","2.3789992332458496","1777","1777","1777"
"889500","2.24837327003479","2.24837327003479","2.24837327003479","1778","1778","1778"
"890000","2.09395432472229","2.09395432472229","2.09395432472229","1779","1779","1779"
"890500","2.3306164741516113","2.3306164741516113","2.3306164741516113","1780","1780","1780"
"891000","2.270081043243408","2.270081043243408","2.270081043243408","1781","1781","1781"
"891500","2.1150832176208496","2.1150832176208496","2.1150832176208496","1782","1782","1782"
"892000","2.2612297534942627","2.2612297534942627","2.2612297534942627","1783","1783","1783"
"892500","2.280209541320801","2.280209541320801","2.280209541320801","1784","1784","1784"
"893000","2.3742363452911377","2.3742363452911377","2.3742363452911377","1785","1785","1785"
"893500","2.3218071460723877","2.3218071460723877","2.3218071460723877","1786","1786","1786"
"894000","2.37864089012146","2.37864089012146","2.37864089012146","1787","1787","1787"
"894500","2.0223679542541504","2.0223679542541504","2.0223679542541504","1788","1788","1788"
"895000","2.4517102241516113","2.4517102241516113","2.4517102241516113","1789","1789","1789"
"895500","2.4458518028259277","2.4458518028259277","2.4458518028259277","1790","1790","1790"
"896000","2.2478256225585938","2.2478256225585938","2.2478256225585938","1791","1791","1791"
"896500","2.194087505340576","2.194087505340576","2.194087505340576","1792","1792","1792"
"897000","2.5191562175750732","2.5191562175750732","2.5191562175750732","1793","1793","1793"
"897500","2.4286298751831055","2.4286298751831055","2.4286298751831055","1794","1794","1794"
"898000","2.0609896183013916","2.0609896183013916","2.0609896183013916","1795","1795","1795"
"898500","2.196657419204712","2.196657419204712","2.196657419204712","1796","1796","1796"
"899000","2.2717535495758057","2.2717535495758057","2.2717535495758057","1797","1797","1797"
"899500","2.502760171890259","2.502760171890259","2.502760171890259","1798","1798","1798"
"900000","2.1365413665771484","2.1365413665771484","2.1365413665771484","1799","1799","1799"
"900500","2.0882468223571777","2.0882468223571777","2.0882468223571777","1800","1800","1800"
"901000","2.4488654136657715","2.4488654136657715","2.4488654136657715","1801","1801","1801"
"901500","2.205408811569214","2.205408811569214","2.205408811569214","1802","1802","1802"
"902000","2.6066315174102783","2.6066315174102783","2.6066315174102783","1803","1803","1803"
"902500","2.166058301925659","2.166058301925659","2.166058301925659","1804","1804","1804"
"903000","2.53047251701355","2.53047251701355","2.53047251701355","1805","1805","1805"
"903500","2.4946529865264893","2.4946529865264893","2.4946529865264893","1806","1806","1806"
"904000","2.3144617080688477","2.3144617080688477","2.3144617080688477","1807","1807","1807"
"904500","2.222386121749878","2.222386121749878","2.222386121749878","1808","1808","1808"
"905000","2.2663609981536865","2.2663609981536865","2.2663609981536865","1809","1809","1809"
"905500","2.6597392559051514","2.6597392559051514","2.6597392559051514","1810","1810","1810"
"906000","2.2918782234191895","2.2918782234191895","2.2918782234191895","1811","1811","1811"
"906500","2.4398744106292725","2.4398744106292725","2.4398744106292725","1812","1812","1812"
"907000","2.275188446044922","2.275188446044922","2.275188446044922","1813","1813","1813"
"907500","2.092766046524048","2.092766046524048","2.092766046524048","1814","1814","1814"
"908000","2.393639087677002","2.393639087677002","2.393639087677002","1815","1815","1815"
"908500","2.0938398838043213","2.0938398838043213","2.0938398838043213","1816","1816","1816"
"909000","2.0217416286468506","2.0217416286468506","2.0217416286468506","1817","1817","1817"
"909500","2.185448169708252","2.185448169708252","2.185448169708252","1818","1818","1818"
"910000","2.005725622177124","2.005725622177124","2.005725622177124","1819","1819","1819"
"910500","2.2342944145202637","2.2342944145202637","2.2342944145202637","1820","1820","1820"
"911000","2.275134325027466","2.275134325027466","2.275134325027466","1821","1821","1821"
"911500","2.3181698322296143","2.3181698322296143","2.3181698322296143","1822","1822","1822"
"912000","2.3088037967681885","2.3088037967681885","2.3088037967681885","1823","1823","1823"
"912500","2.563077211380005","2.563077211380005","2.563077211380005","1824","1824","1824"
"913000","2.1517629623413086","2.1517629623413086","2.1517629623413086","1825","1825","1825"
"913500","2.203644275665283","2.203644275665283","2.203644275665283","1826","1826","1826"
"914000","2.6160857677459717","2.6160857677459717","2.6160857677459717","1827","1827","1827"
"914500","2.1426148414611816","2.1426148414611816","2.1426148414611816","1828","1828","1828"
"915000","2.3037126064300537","2.3037126064300537","2.3037126064300537","1829","1829","1829"
"915500","2.349726915359497","2.349726915359497","2.349726915359497","1830","1830","1830"
"916000","1.9234042167663574","1.9234042167663574","1.9234042167663574","1831","1831","1831"
"916500","2.386410713195801","2.386410713195801","2.386410713195801","1832","1832","1832"
"917000","2.371307373046875","2.371307373046875","2.371307373046875","1833","1833","1833"
"917500","1.9701552391052246","1.9701552391052246","1.9701552391052246","1834","1834","1834"
"918000","2.2270326614379883","2.2270326614379883","2.2270326614379883","1835","1835","1835"
"918500","2.226895332336426","2.226895332336426","2.226895332336426","1836","1836","1836"
"919000","2.0257935523986816","2.0257935523986816","2.0257935523986816","1837","1837","1837"
"919500","2.043802499771118","2.043802499771118","2.043802499771118","1838","1838","1838"
"920000","2.1936495304107666","2.1936495304107666","2.1936495304107666","1839","1839","1839"
"920500","1.955435872077942","1.955435872077942","1.955435872077942","1840","1840","1840"
"921000","2.034595489501953","2.034595489501953","2.034595489501953","1841","1841","1841"
"921500","2.2736589908599854","2.2736589908599854","2.2736589908599854","1842","1842","1842"
"922000","2.2499659061431885","2.2499659061431885","2.2499659061431885","1843","1843","1843"
"922500","2.5149354934692383","2.5149354934692383","2.5149354934692383","1844","1844","1844"
"923000","2.303372621536255","2.303372621536255","2.303372621536255","1845","1845","1845"
"923500","1.9873958826065063","1.9873958826065063","1.9873958826065063","1846","1846","1846"
"924000","2.0959067344665527","2.0959067344665527","2.0959067344665527","1847","1847","1847"
"924500","2.183199882507324","2.183199882507324","2.183199882507324","1848","1848","1848"
"925000","2.232647657394409","2.232647657394409","2.232647657394409","1849","1849","1849"
"925500","2.289884328842163","2.289884328842163","2.289884328842163","1850","1850","1850"
"926000","2.0632882118225098","2.0632882118225098","2.0632882118225098","1851","1851","1851"
"926500","2.0020036697387695","2.0020036697387695","2.0020036697387695","1852","1852","1852"
"927000","2.053464412689209","2.053464412689209","2.053464412689209","1853","1853","1853"
"927500","2.3422279357910156","2.3422279357910156","2.3422279357910156","1854","1854","1854"
"928000","2.0681076049804688","2.0681076049804688","2.0681076049804688","1855","1855","1855"
"928500","2.1995577812194824","2.1995577812194824","2.1995577812194824","1856","1856","1856"
"929000","1.979873538017273","1.979873538017273","1.979873538017273","1857","1857","1857"
"929500","2.3392136096954346","2.3392136096954346","2.3392136096954346","1858","1858","1858"
"930000","2.037069320678711","2.037069320678711","2.037069320678711","1859","1859","1859"
"930500","2.203756332397461","2.203756332397461","2.203756332397461","1860","1860","1860"
"931000","2.195244312286377","2.195244312286377","2.195244312286377","1861","1861","1861"
"931500","2.113924503326416","2.113924503326416","2.113924503326416","1862","1862","1862"
"932000","2.4383630752563477","2.4383630752563477","2.4383630752563477","1863","1863","1863"
"932500","2.0478248596191406","2.0478248596191406","2.0478248596191406","1864","1864","1864"
"933000","2.3060426712036133","2.3060426712036133","2.3060426712036133","1865","1865","1865"
"933500","2.4291419982910156","2.4291419982910156","2.4291419982910156","1866","1866","1866"
"934000","2.3020029067993164","2.3020029067993164","2.3020029067993164","1867","1867","1867"
"934500","1.963202953338623","1.963202953338623","1.963202953338623","1868","1868","1868"
"935000","2.4363315105438232","2.4363315105438232","2.4363315105438232","1869","1869","1869"
"935500","2.1708240509033203","2.1708240509033203","2.1708240509033203","1870","1870","1870"
"936000","2.46077561378479","2.46077561378479","2.46077561378479","1871","1871","1871"
"936500","2.7916553020477295","2.7916553020477295","2.7916553020477295","1872","1872","1872"
"937000","2.407651901245117","2.407651901245117","2.407651901245117","1873","1873","1873"
"937500","2.6412689685821533","2.6412689685821533","2.6412689685821533","1874","1874","1874"
