"global_step","251221_A2C - train/value_loss","251221_A2C - train/value_loss__MIN","251221_A2C - train/value_loss__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"289000","0.16060958802700043","0.16060958802700043","0.16060958802700043","577","577","577"
"289500","4.580184459686279","4.580184459686279","4.580184459686279","578","578","578"
"290000","0.7280661463737488","0.7280661463737488","0.7280661463737488","579","579","579"
"290500","8.026507377624512","8.026507377624512","8.026507377624512","580","580","580"
"291000","4.310933589935303","4.310933589935303","4.310933589935303","581","581","581"
"291500","0.10184299945831299","0.10184299945831299","0.10184299945831299","582","582","582"
"292000","0.14103467762470245","0.14103467762470245","0.14103467762470245","583","583","583"
"292500","0.28829023241996765","0.28829023241996765","0.28829023241996765","584","584","584"
"293000","3.0270040035247803","3.0270040035247803","3.0270040035247803","585","585","585"
"293500","2.4390709400177","2.4390709400177","2.4390709400177","586","586","586"
"294000","1.1071847677230835","1.1071847677230835","1.1071847677230835","587","587","587"
"294500","0.18330000340938568","0.18330000340938568","0.18330000340938568","588","588","588"
"295000","0.0016172658652067184","0.0016172658652067184","0.0016172658652067184","589","589","589"
"295500","4.861037254333496","4.861037254333496","4.861037254333496","590","590","590"
"296000","0.5410096645355225","0.5410096645355225","0.5410096645355225","591","591","591"
"296500","0.06288333982229233","0.06288333982229233","0.06288333982229233","592","592","592"
"297000","130.3390350341797","130.3390350341797","130.3390350341797","593","593","593"
"297500","121.13179016113281","121.13179016113281","121.13179016113281","594","594","594"
"298000","68.88176727294922","68.88176727294922","68.88176727294922","595","595","595"
"298500","0","0","0","596","596","596"
"299000","15.228238105773926","15.228238105773926","15.228238105773926","597","597","597"
"299500","15.422479629516602","15.422479629516602","15.422479629516602","598","598","598"
"300000","7.700879096984863","7.700879096984863","7.700879096984863","599","599","599"
"300500","0.6383965015411377","0.6383965015411377","0.6383965015411377","600","600","600"
"301000","65.50023651123047","65.50023651123047","65.50023651123047","601","601","601"
"301500","8.20830249786377","8.20830249786377","8.20830249786377","602","602","602"
"302000","4.491892337799072","4.491892337799072","4.491892337799072","603","603","603"
"302500","103.9892349243164","103.9892349243164","103.9892349243164","604","604","604"
"303000","14.008679389953613","14.008679389953613","14.008679389953613","605","605","605"
"303500","9.933671951293945","9.933671951293945","9.933671951293945","606","606","606"
"304000","16.199871063232422","16.199871063232422","16.199871063232422","607","607","607"
"304500","0.283964067697525","0.283964067697525","0.283964067697525","608","608","608"
"305000","0","0","0","609","609","609"
"305500","67.36936950683594","67.36936950683594","67.36936950683594","610","610","610"
"306000","1.9591621160507202","1.9591621160507202","1.9591621160507202","611","611","611"
"306500","0.0026040379889309406","0.0026040379889309406","0.0026040379889309406","612","612","612"
"307000","0.000015491690646740608","0.000015491690646740608","0.000015491690646740608","613","613","613"
"307500","0","0","0","614","614","614"
"308000","0","0","0","615","615","615"
"308500","3.2967656693472236e-7","3.2967656693472236e-7","3.2967656693472236e-7","616","616","616"
"309000","0","0","0","617","617","617"
"309500","4.4023619238942047e-7","4.4023619238942047e-7","4.4023619238942047e-7","618","618","618"
"310000","0","0","0","619","619","619"
"310500","3.424938768148422e-7","3.424938768148422e-7","3.424938768148422e-7","620","620","620"
"311000","0","0","0","621","621","621"
"311500","0","0","0","622","622","622"
"312000","0","0","0","623","623","623"
"312500","4.172557908077579e-7","4.172557908077579e-7","4.172557908077579e-7","624","624","624"
"313000","0","0","0","625","625","625"
"313500","0","0","0","626","626","626"
"314000","0","0","0","627","627","627"
"314500","0.000001437496393918991","0.000001437496393918991","0.000001437496393918991","628","628","628"
"315000","0","0","0","629","629","629"
"315500","0","0","0","630","630","630"
"316000","0","0","0","631","631","631"
"316500","0","0","0","632","632","632"
"317000","0","0","0","633","633","633"
"317500","0","0","0","634","634","634"
"318000","0","0","0","635","635","635"
"318500","0","0","0","636","636","636"
"319000","0","0","0","637","637","637"
"319500","0","0","0","638","638","638"
"320000","0","0","0","639","639","639"
"320500","0","0","0","640","640","640"
"321000","0","0","0","641","641","641"
"321500","0","0","0","642","642","642"
"322000","0","0","0","643","643","643"
"322500","0","0","0","644","644","644"
"323000","0","0","0","645","645","645"
"323500","0","0","0","646","646","646"
"324000","0","0","0","647","647","647"
"324500","0","0","0","648","648","648"
"325000","0","0","0","649","649","649"
"325500","0","0","0","650","650","650"
"326000","0","0","0","651","651","651"
"326500","0","0","0","652","652","652"
"327000","0","0","0","653","653","653"
"327500","0","0","0","654","654","654"
"328000","0","0","0","655","655","655"
"328500","0","0","0","656","656","656"
"329000","0","0","0","657","657","657"
"329500","7.12461769580841e-8","7.12461769580841e-8","7.12461769580841e-8","658","658","658"
"330000","0","0","0","659","659","659"
"330500","0","0","0","660","660","660"
"331000","0","0","0","661","661","661"
"331500","0","0","0","662","662","662"
"332000","0","0","0","663","663","663"
"332500","2.2363384033496914e-8","2.2363384033496914e-8","2.2363384033496914e-8","664","664","664"
"333000","0","0","0","665","665","665"
"333500","0","0","0","666","666","666"
"334000","0","0","0","667","667","667"
"334500","0","0","0","668","668","668"
"335000","0.0000013187062677388894","0.0000013187062677388894","0.0000013187062677388894","669","669","669"
"335500","0","0","0","670","670","670"
"336000","0.000019026838344871067","0.000019026838344871067","0.000019026838344871067","671","671","671"
"336500","0","0","0","672","672","672"
"337000","0","0","0","673","673","673"
"337500","0","0","0","674","674","674"
"338000","0","0","0","675","675","675"
"338500","0","0","0","676","676","676"
"339000","0","0","0","677","677","677"
"339500","0","0","0","678","678","678"
"340000","0","0","0","679","679","679"
"340500","0","0","0","680","680","680"
"341000","0","0","0","681","681","681"
"341500","0.000021243264200165868","0.000021243264200165868","0.000021243264200165868","682","682","682"
"342000","0","0","0","683","683","683"
"342500","0","0","0","684","684","684"
"343000","0","0","0","685","685","685"
"343500","0","0","0","686","686","686"
"344000","0","0","0","687","687","687"
"344500","0","0","0","688","688","688"
"345000","82.31265258789062","82.31265258789062","82.31265258789062","689","689","689"
"345500","0","0","0","690","690","690"
"346000","0","0","0","691","691","691"
"346500","1.5457918323136255e-7","1.5457918323136255e-7","1.5457918323136255e-7","692","692","692"
"347000","0","0","0","693","693","693"
"347500","1.1890369933098555e-7","1.1890369933098555e-7","1.1890369933098555e-7","694","694","694"
"348000","0","0","0","695","695","695"
"348500","0","0","0","696","696","696"
"349000","0","0","0","697","697","697"
"349500","0","0","0","698","698","698"
"350000","0","0","0","699","699","699"
"350500","0","0","0","700","700","700"
"351000","0","0","0","701","701","701"
"351500","0.000003499386366456747","0.000003499386366456747","0.000003499386366456747","702","702","702"
"352000","0","0","0","703","703","703"
"352500","0","0","0","704","704","704"
"353000","3.5883860505236953e-7","3.5883860505236953e-7","3.5883860505236953e-7","705","705","705"
"353500","0","0","0","706","706","706"
"354000","0","0","0","707","707","707"
"354500","0","0","0","708","708","708"
"355000","0.0000010208692629021243","0.0000010208692629021243","0.0000010208692629021243","709","709","709"
"355500","0.0000018796883978211554","0.0000018796883978211554","0.0000018796883978211554","710","710","710"
"356000","0","0","0","711","711","711"
"356500","5.755690040132322e-7","5.755690040132322e-7","5.755690040132322e-7","712","712","712"
"357000","0","0","0","713","713","713"
"357500","3.903522269865789e-7","3.903522269865789e-7","3.903522269865789e-7","714","714","714"
"358000","0.000002891558779083425","0.000002891558779083425","0.000002891558779083425","715","715","715"
"358500","0","0","0","716","716","716"
"359000","0","0","0","717","717","717"
"359500","0","0","0","718","718","718"
"360000","0","0","0","719","719","719"
"360500","0","0","0","720","720","720"
"361000","0","0","0","721","721","721"
"361500","0","0","0","722","722","722"
"362000","0","0","0","723","723","723"
"362500","0","0","0","724","724","724"
"363000","0","0","0","725","725","725"
"363500","0","0","0","726","726","726"
"364000","4.948931859871664e-7","4.948931859871664e-7","4.948931859871664e-7","727","727","727"
"364500","0.000003101863057963783","0.000003101863057963783","0.000003101863057963783","728","728","728"
"365000","0","0","0","729","729","729"
"365500","0","0","0","730","730","730"
"366000","0","0","0","731","731","731"
"366500","0","0","0","732","732","732"
"367000","1.0602210760116577","1.0602210760116577","1.0602210760116577","733","733","733"
"367500","0","0","0","734","734","734"
"368000","0","0","0","735","735","735"
"368500","0","0","0","736","736","736"
"369000","0","0","0","737","737","737"
"369500","0","0","0","738","738","738"
"370000","0","0","0","739","739","739"
"370500","0.0000034003519431280438","0.0000034003519431280438","0.0000034003519431280438","740","740","740"
"371000","0","0","0","741","741","741"
"371500","0","0","0","742","742","742"
"372000","0.0000027098228656541323","0.0000027098228656541323","0.0000027098228656541323","743","743","743"
"372500","0","0","0","744","744","744"
"373000","0","0","0","745","745","745"
"373500","0","0","0","746","746","746"
"374000","0","0","0","747","747","747"
"374500","0","0","0","748","748","748"
"375000","0","0","0","749","749","749"
"375500","0","0","0","750","750","750"
"376000","0","0","0","751","751","751"
"376500","0","0","0","752","752","752"
"377000","0","0","0","753","753","753"
"377500","0","0","0","754","754","754"
"378000","0","0","0","755","755","755"
"378500","0","0","0","756","756","756"
"379000","0.0000046937143451941665","0.0000046937143451941665","0.0000046937143451941665","757","757","757"
"379500","0.000005968380719423294","0.000005968380719423294","0.000005968380719423294","758","758","758"
"380000","0","0","0","759","759","759"
"380500","0.00005114269515615888","0.00005114269515615888","0.00005114269515615888","760","760","760"
"381000","0","0","0","761","761","761"
"381500","0","0","0","762","762","762"
"382000","11.642193794250488","11.642193794250488","11.642193794250488","763","763","763"
"382500","4.9367194175720215","4.9367194175720215","4.9367194175720215","764","764","764"
"383000","6.549452304840088","6.549452304840088","6.549452304840088","765","765","765"
"383500","12.903485298156738","12.903485298156738","12.903485298156738","766","766","766"
"384000","82.85509490966797","82.85509490966797","82.85509490966797","767","767","767"
"384500","47.57966995239258","47.57966995239258","47.57966995239258","768","768","768"
"385000","9.774508476257324","9.774508476257324","9.774508476257324","769","769","769"
"385500","1.7357800006866455","1.7357800006866455","1.7357800006866455","770","770","770"
"386000","2.736454725265503","2.736454725265503","2.736454725265503","771","771","771"
"386500","4.884974956512451","4.884974956512451","4.884974956512451","772","772","772"
"387000","17.254405975341797","17.254405975341797","17.254405975341797","773","773","773"
"387500","4.473794937133789","4.473794937133789","4.473794937133789","774","774","774"
"388000","6.104470729827881","6.104470729827881","6.104470729827881","775","775","775"
"388500","3.321918487548828","3.321918487548828","3.321918487548828","776","776","776"
"389000","6.575483798980713","6.575483798980713","6.575483798980713","777","777","777"
"389500","1.1071683168411255","1.1071683168411255","1.1071683168411255","778","778","778"
"390000","7.448901653289795","7.448901653289795","7.448901653289795","779","779","779"
"390500","4.893320560455322","4.893320560455322","4.893320560455322","780","780","780"
"391000","13.645543098449707","13.645543098449707","13.645543098449707","781","781","781"
"391500","0.1639999896287918","0.1639999896287918","0.1639999896287918","782","782","782"
"392000","6.019268989562988","6.019268989562988","6.019268989562988","783","783","783"
"392500","1.4221986532211304","1.4221986532211304","1.4221986532211304","784","784","784"
"393000","12.619247436523438","12.619247436523438","12.619247436523438","785","785","785"
"393500","1.4654892683029175","1.4654892683029175","1.4654892683029175","786","786","786"
"394000","0.4959428310394287","0.4959428310394287","0.4959428310394287","787","787","787"
"394500","7.054481029510498","7.054481029510498","7.054481029510498","788","788","788"
"395000","6.214770793914795","6.214770793914795","6.214770793914795","789","789","789"
"395500","44.825653076171875","44.825653076171875","44.825653076171875","790","790","790"
"396000","3.756706953048706","3.756706953048706","3.756706953048706","791","791","791"
"396500","9.797513911280475e-8","9.797513911280475e-8","9.797513911280475e-8","792","792","792"
"397000","2.131537675857544","2.131537675857544","2.131537675857544","793","793","793"
"397500","0.0000018397346366327838","0.0000018397346366327838","0.0000018397346366327838","794","794","794"
"398000","29.990436553955078","29.990436553955078","29.990436553955078","795","795","795"
"398500","5.309314727783203","5.309314727783203","5.309314727783203","796","796","796"
"399000","3.4501678943634033","3.4501678943634033","3.4501678943634033","797","797","797"
"399500","14.918426513671875","14.918426513671875","14.918426513671875","798","798","798"
"400000","0","0","0","799","799","799"
"400500","0","0","0","800","800","800"
"401000","29.8682861328125","29.8682861328125","29.8682861328125","801","801","801"
"401500","0.00033325765980407596","0.00033325765980407596","0.00033325765980407596","802","802","802"
"402000","0","0","0","803","803","803"
"402500","0","0","0","804","804","804"
"403000","0","0","0","805","805","805"
"403500","0","0","0","806","806","806"
"404000","6.350223316076153e-7","6.350223316076153e-7","6.350223316076153e-7","807","807","807"
"404500","0","0","0","808","808","808"
"405000","0","0","0","809","809","809"
"405500","0","0","0","810","810","810"
"406000","352.151123046875","352.151123046875","352.151123046875","811","811","811"
"406500","29.041913986206055","29.041913986206055","29.041913986206055","812","812","812"
"407000","0.005516793113201857","0.005516793113201857","0.005516793113201857","813","813","813"
"407500","0.16689589619636536","0.16689589619636536","0.16689589619636536","814","814","814"
"408000","15.858370780944824","15.858370780944824","15.858370780944824","815","815","815"
"408500","1.6174167394638062","1.6174167394638062","1.6174167394638062","816","816","816"
"409000","0","0","0","817","817","817"
"409500","0.6331976056098938","0.6331976056098938","0.6331976056098938","818","818","818"
"410000","0","0","0","819","819","819"
"410500","117.3770523071289","117.3770523071289","117.3770523071289","820","820","820"
"411000","0","0","0","821","821","821"
"411500","0","0","0","822","822","822"
"412000","18.96552848815918","18.96552848815918","18.96552848815918","823","823","823"
"412500","0.0000011491473514979589","0.0000011491473514979589","0.0000011491473514979589","824","824","824"
"413000","15.879338264465332","15.879338264465332","15.879338264465332","825","825","825"
"413500","2.561137080192566e-9","2.561137080192566e-9","2.561137080192566e-9","826","826","826"
"414000","0","0","0","827","827","827"
"414500","0.11130745708942413","0.11130745708942413","0.11130745708942413","828","828","828"
"415000","0.00001690222416073084","0.00001690222416073084","0.00001690222416073084","829","829","829"
"415500","1.7462298274040222e-10","1.7462298274040222e-10","1.7462298274040222e-10","830","830","830"
"416000","18.69303321838379","18.69303321838379","18.69303321838379","831","831","831"
"416500","4.816583156585693","4.816583156585693","4.816583156585693","832","832","832"
"417000","0","0","0","833","833","833"
"417500","13.294507026672363","13.294507026672363","13.294507026672363","834","834","834"
"418000","0","0","0","835","835","835"
"418500","0","0","0","836","836","836"
"419000","0","0","0","837","837","837"
"419500","0","0","0","838","838","838"
"420000","0","0","0","839","839","839"
"420500","5.967100378256873e-7","5.967100378256873e-7","5.967100378256873e-7","840","840","840"
"421000","0","0","0","841","841","841"
"421500","1.1780066699884628e-7","1.1780066699884628e-7","1.1780066699884628e-7","842","842","842"
"422000","0","0","0","843","843","843"
"422500","0","0","0","844","844","844"
"423000","0","0","0","845","845","845"
"423500","0","0","0","846","846","846"
"424000","3.3214492797851562","3.3214492797851562","3.3214492797851562","847","847","847"
"424500","0.000009310106179327704","0.000009310106179327704","0.000009310106179327704","848","848","848"
"425000","0","0","0","849","849","849"
"425500","2.369029998779297","2.369029998779297","2.369029998779297","850","850","850"
"426000","0","0","0","851","851","851"
"426500","0","0","0","852","852","852"
"427000","0","0","0","853","853","853"
"427500","0","0","0","854","854","854"
"428000","0","0","0","855","855","855"
"428500","0","0","0","856","856","856"
"429000","0.0000013187062677388894","0.0000013187062677388894","0.0000013187062677388894","857","857","857"
"429500","0","0","0","858","858","858"
"430000","0","0","0","859","859","859"
"430500","2.4082725048065186","2.4082725048065186","2.4082725048065186","860","860","860"
"431000","0","0","0","861","861","861"
"431500","125.49232482910156","125.49232482910156","125.49232482910156","862","862","862"
"432000","2.9921388626098633","2.9921388626098633","2.9921388626098633","863","863","863"
"432500","0.13501258194446564","0.13501258194446564","0.13501258194446564","864","864","864"
"433000","52.29595947265625","52.29595947265625","52.29595947265625","865","865","865"
"433500","5.726480007171631","5.726480007171631","5.726480007171631","866","866","866"
"434000","10.935836791992188","10.935836791992188","10.935836791992188","867","867","867"
"434500","20.402854919433594","20.402854919433594","20.402854919433594","868","868","868"
"435000","14.597925186157227","14.597925186157227","14.597925186157227","869","869","869"
"435500","0.012604973278939724","0.012604973278939724","0.012604973278939724","870","870","870"
"436000","0.055583406239748","0.055583406239748","0.055583406239748","871","871","871"
"436500","24.1506404876709","24.1506404876709","24.1506404876709","872","872","872"
"437000","6.7079057693481445","6.7079057693481445","6.7079057693481445","873","873","873"
"437500","120.2105941772461","120.2105941772461","120.2105941772461","874","874","874"
"438000","0.06568357348442078","0.06568357348442078","0.06568357348442078","875","875","875"
"438500","6.152750492095947","6.152750492095947","6.152750492095947","876","876","876"
"439000","0","0","0","877","877","877"
"439500","0","0","0","878","878","878"
"440000","0","0","0","879","879","879"
"440500","0","0","0","880","880","880"
"441000","1.1836928129196167","1.1836928129196167","1.1836928129196167","881","881","881"
"441500","9.784445762634277","9.784445762634277","9.784445762634277","882","882","882"
"442000","24.711627960205078","24.711627960205078","24.711627960205078","883","883","883"
"442500","0.00035659834975376725","0.00035659834975376725","0.00035659834975376725","884","884","884"
"443000","105.08684539794922","105.08684539794922","105.08684539794922","885","885","885"
"443500","13.3225679397583","13.3225679397583","13.3225679397583","886","886","886"
"444000","1.333783745765686","1.333783745765686","1.333783745765686","887","887","887"
"444500","14.733222007751465","14.733222007751465","14.733222007751465","888","888","888"
"445000","5.422612190246582","5.422612190246582","5.422612190246582","889","889","889"
"445500","6.189357757568359","6.189357757568359","6.189357757568359","890","890","890"
"446000","2.758444309234619","2.758444309234619","2.758444309234619","891","891","891"
"446500","0","0","0","892","892","892"
"447000","3.679412603378296","3.679412603378296","3.679412603378296","893","893","893"
"447500","10.50287914276123","10.50287914276123","10.50287914276123","894","894","894"
"448000","2.1761274337768555","2.1761274337768555","2.1761274337768555","895","895","895"
"448500","14.28227710723877","14.28227710723877","14.28227710723877","896","896","896"
"449000","6.893349647521973","6.893349647521973","6.893349647521973","897","897","897"
"449500","3.055732011795044","3.055732011795044","3.055732011795044","898","898","898"
"450000","16.20332145690918","16.20332145690918","16.20332145690918","899","899","899"
"450500","12.163752555847168","12.163752555847168","12.163752555847168","900","900","900"
"451000","1.471248984336853","1.471248984336853","1.471248984336853","901","901","901"
"451500","6.967972755432129","6.967972755432129","6.967972755432129","902","902","902"
"452000","7.522141933441162","7.522141933441162","7.522141933441162","903","903","903"
"452500","0.000001437496393918991","0.000001437496393918991","0.000001437496393918991","904","904","904"
"453000","0.06121950224041939","0.06121950224041939","0.06121950224041939","905","905","905"
"453500","0.45945486426353455","0.45945486426353455","0.45945486426353455","906","906","906"
"454000","3.657991409301758","3.657991409301758","3.657991409301758","907","907","907"
"454500","0.11490461975336075","0.11490461975336075","0.11490461975336075","908","908","908"
"455000","0.29772239923477173","0.29772239923477173","0.29772239923477173","909","909","909"
"455500","13.080456733703613","13.080456733703613","13.080456733703613","910","910","910"
"456000","11.6702241897583","11.6702241897583","11.6702241897583","911","911","911"
"456500","1.7591110467910767","1.7591110467910767","1.7591110467910767","912","912","912"
"457000","23.807571411132812","23.807571411132812","23.807571411132812","913","913","913"
"457500","8.532469749450684","8.532469749450684","8.532469749450684","914","914","914"
"458000","8.769246101379395","8.769246101379395","8.769246101379395","915","915","915"
"458500","0.9397031664848328","0.9397031664848328","0.9397031664848328","916","916","916"
"459000","67.64385986328125","67.64385986328125","67.64385986328125","917","917","917"
"459500","23.865747451782227","23.865747451782227","23.865747451782227","918","918","918"
"460000","40.896602630615234","40.896602630615234","40.896602630615234","919","919","919"
"460500","13.896896362304688","13.896896362304688","13.896896362304688","920","920","920"
"461000","5.704213619232178","5.704213619232178","5.704213619232178","921","921","921"
"461500","0.000006709201443300117","0.000006709201443300117","0.000006709201443300117","922","922","922"
"462000","11.169421195983887","11.169421195983887","11.169421195983887","923","923","923"
"462500","13.11866283416748","13.11866283416748","13.11866283416748","924","924","924"
"463000","15.846724510192871","15.846724510192871","15.846724510192871","925","925","925"
"463500","0.6956712603569031","0.6956712603569031","0.6956712603569031","926","926","926"
"464000","9.43470287322998","9.43470287322998","9.43470287322998","927","927","927"
"464500","11.455327987670898","11.455327987670898","11.455327987670898","928","928","928"
"465000","63.4909553527832","63.4909553527832","63.4909553527832","929","929","929"
"465500","7.110360622406006","7.110360622406006","7.110360622406006","930","930","930"
"466000","6.858436584472656","6.858436584472656","6.858436584472656","931","931","931"
"466500","0.46950265765190125","0.46950265765190125","0.46950265765190125","932","932","932"
"467000","2.6929497718811035","2.6929497718811035","2.6929497718811035","933","933","933"
"467500","2.723667621612549","2.723667621612549","2.723667621612549","934","934","934"
"468000","1.3815752267837524","1.3815752267837524","1.3815752267837524","935","935","935"
"468500","13.134513854980469","13.134513854980469","13.134513854980469","936","936","936"
"469000","58.16889572143555","58.16889572143555","58.16889572143555","937","937","937"
"469500","24.897275924682617","24.897275924682617","24.897275924682617","938","938","938"
"470000","6.603857517242432","6.603857517242432","6.603857517242432","939","939","939"
"470500","1.1203440427780151","1.1203440427780151","1.1203440427780151","940","940","940"
"471000","0.4405767023563385","0.4405767023563385","0.4405767023563385","941","941","941"
"471500","5.587142467498779","5.587142467498779","5.587142467498779","942","942","942"
"472000","18.8505802154541","18.8505802154541","18.8505802154541","943","943","943"
"472500","6.7508745193481445","6.7508745193481445","6.7508745193481445","944","944","944"
"473000","48.4630241394043","48.4630241394043","48.4630241394043","945","945","945"
"473500","31.3565731048584","31.3565731048584","31.3565731048584","946","946","946"
"474000","58.679786682128906","58.679786682128906","58.679786682128906","947","947","947"
"474500","139.9677276611328","139.9677276611328","139.9677276611328","948","948","948"
"475000","3.110954999923706","3.110954999923706","3.110954999923706","949","949","949"
"475500","17.64491081237793","17.64491081237793","17.64491081237793","950","950","950"
"476000","6.60812520980835","6.60812520980835","6.60812520980835","951","951","951"
"476500","8.537251472473145","8.537251472473145","8.537251472473145","952","952","952"
"477000","37.242427825927734","37.242427825927734","37.242427825927734","953","953","953"
"477500","4.828103542327881","4.828103542327881","4.828103542327881","954","954","954"
"478000","10.740301132202148","10.740301132202148","10.740301132202148","955","955","955"
"478500","0","0","0","956","956","956"
"479000","6.541770935058594","6.541770935058594","6.541770935058594","957","957","957"
"479500","0.457557737827301","0.457557737827301","0.457557737827301","958","958","958"
"480000","9.036210060119629","9.036210060119629","9.036210060119629","959","959","959"
"480500","15.317187309265137","15.317187309265137","15.317187309265137","960","960","960"
"481000","37.57791519165039","37.57791519165039","37.57791519165039","961","961","961"
"481500","4.117984771728516","4.117984771728516","4.117984771728516","962","962","962"
"482000","4.778045177459717","4.778045177459717","4.778045177459717","963","963","963"
"482500","3.1695611476898193","3.1695611476898193","3.1695611476898193","964","964","964"
"483000","0.36608755588531494","0.36608755588531494","0.36608755588531494","965","965","965"
"483500","2.792004346847534","2.792004346847534","2.792004346847534","966","966","966"
"484000","16.025747299194336","16.025747299194336","16.025747299194336","967","967","967"
"484500","0.5452807545661926","0.5452807545661926","0.5452807545661926","968","968","968"
"485000","0.2173975706100464","0.2173975706100464","0.2173975706100464","969","969","969"
"485500","0.7824371457099915","0.7824371457099915","0.7824371457099915","970","970","970"
"486000","0.1459820568561554","0.1459820568561554","0.1459820568561554","971","971","971"
"486500","0.00001548812724649906","0.00001548812724649906","0.00001548812724649906","972","972","972"
"487000","0","0","0","973","973","973"
"487500","8.132246971130371","8.132246971130371","8.132246971130371","974","974","974"
"488000","1.7515926361083984","1.7515926361083984","1.7515926361083984","975","975","975"
"488500","35.81552505493164","35.81552505493164","35.81552505493164","976","976","976"
"489000","1.0170811414718628","1.0170811414718628","1.0170811414718628","977","977","977"
"489500","1.5902513265609741","1.5902513265609741","1.5902513265609741","978","978","978"
"490000","25.518095016479492","25.518095016479492","25.518095016479492","979","979","979"
"490500","9.26567268371582","9.26567268371582","9.26567268371582","980","980","980"
"491000","3.67423415184021","3.67423415184021","3.67423415184021","981","981","981"
"491500","7.706791877746582","7.706791877746582","7.706791877746582","982","982","982"
"492000","20.460832595825195","20.460832595825195","20.460832595825195","983","983","983"
"492500","2.88397216796875","2.88397216796875","2.88397216796875","984","984","984"
"493000","47.8466911315918","47.8466911315918","47.8466911315918","985","985","985"
"493500","4.925687313079834","4.925687313079834","4.925687313079834","986","986","986"
"494000","16.53936767578125","16.53936767578125","16.53936767578125","987","987","987"
"494500","0.08619946241378784","0.08619946241378784","0.08619946241378784","988","988","988"
"495000","1.1459474563598633","1.1459474563598633","1.1459474563598633","989","989","989"
"495500","3.4359803199768066","3.4359803199768066","3.4359803199768066","990","990","990"
"496000","0.895969808101654","0.895969808101654","0.895969808101654","991","991","991"
"496500","2.0761945247650146","2.0761945247650146","2.0761945247650146","992","992","992"
"497000","4.864618301391602","4.864618301391602","4.864618301391602","993","993","993"
"497500","1.7359908819198608","1.7359908819198608","1.7359908819198608","994","994","994"
"498000","19.27292823791504","19.27292823791504","19.27292823791504","995","995","995"
"498500","2.516094923019409","2.516094923019409","2.516094923019409","996","996","996"
"499000","0.6073165535926819","0.6073165535926819","0.6073165535926819","997","997","997"
"499500","0.7659026980400085","0.7659026980400085","0.7659026980400085","998","998","998"
"500000","15.568742752075195","15.568742752075195","15.568742752075195","999","999","999"
"500500","9.716886520385742","9.716886520385742","9.716886520385742","1000","1000","1000"
"501000","0","0","0","1001","1001","1001"
"501500","0.07682652026414871","0.07682652026414871","0.07682652026414871","1002","1002","1002"
"502000","17.440256118774414","17.440256118774414","17.440256118774414","1003","1003","1003"
"502500","0.000006208941613294883","0.000006208941613294883","0.000006208941613294883","1004","1004","1004"
"503000","7.024625301361084","7.024625301361084","7.024625301361084","1005","1005","1005"
"503500","0.43784984946250916","0.43784984946250916","0.43784984946250916","1006","1006","1006"
"504000","4.646425724029541","4.646425724029541","4.646425724029541","1007","1007","1007"
"504500","0","0","0","1008","1008","1008"
"505000","15.109209060668945","15.109209060668945","15.109209060668945","1009","1009","1009"
"505500","1.7060059309005737","1.7060059309005737","1.7060059309005737","1010","1010","1010"
"506000","6.726628303527832","6.726628303527832","6.726628303527832","1011","1011","1011"
"506500","4.873088359832764","4.873088359832764","4.873088359832764","1012","1012","1012"
"507000","0.243861123919487","0.243861123919487","0.243861123919487","1013","1013","1013"
"507500","0.7434837222099304","0.7434837222099304","0.7434837222099304","1014","1014","1014"
"508000","0","0","0","1015","1015","1015"
"508500","0.05229363590478897","0.05229363590478897","0.05229363590478897","1016","1016","1016"
"509000","0.5078097581863403","0.5078097581863403","0.5078097581863403","1017","1017","1017"
"509500","0.4481234550476074","0.4481234550476074","0.4481234550476074","1018","1018","1018"
"510000","0.03400532901287079","0.03400532901287079","0.03400532901287079","1019","1019","1019"
"510500","124.12828826904297","124.12828826904297","124.12828826904297","1020","1020","1020"
"511000","1.1485079526901245","1.1485079526901245","1.1485079526901245","1021","1021","1021"
"511500","2.561137080192566e-9","2.561137080192566e-9","2.561137080192566e-9","1022","1022","1022"
"512000","0","0","0","1023","1023","1023"
"512500","0","0","0","1024","1024","1024"
"513000","0.000014846746125840582","0.000014846746125840582","0.000014846746125840582","1025","1025","1025"
"513500","0","0","0","1026","1026","1026"
"514000","3.5134880542755127","3.5134880542755127","3.5134880542755127","1027","1027","1027"
"514500","0.24024251103401184","0.24024251103401184","0.24024251103401184","1028","1028","1028"
"515000","4.1582536697387695","4.1582536697387695","4.1582536697387695","1029","1029","1029"
"515500","0.9107924699783325","0.9107924699783325","0.9107924699783325","1030","1030","1030"
"516000","12.080416679382324","12.080416679382324","12.080416679382324","1031","1031","1031"
"516500","0.3967975080013275","0.3967975080013275","0.3967975080013275","1032","1032","1032"
"517000","0.24071399867534637","0.24071399867534637","0.24071399867534637","1033","1033","1033"
"517500","0.038484156131744385","0.038484156131744385","0.038484156131744385","1034","1034","1034"
"518000","0.5260079503059387","0.5260079503059387","0.5260079503059387","1035","1035","1035"
"518500","0.966967761516571","0.966967761516571","0.966967761516571","1036","1036","1036"
"519000","0.2014320343732834","0.2014320343732834","0.2014320343732834","1037","1037","1037"
"519500","3.4176735877990723","3.4176735877990723","3.4176735877990723","1038","1038","1038"
"520000","0.00401987973600626","0.00401987973600626","0.00401987973600626","1039","1039","1039"
