"global_step","251213_useLessPoint - train/clip_range","251213_useLessPoint - train/clip_range__MIN","251213_useLessPoint - train/clip_range__MAX","251213_useLessPoint - _step","251213_useLessPoint - _step__MIN","251213_useLessPoint - _step__MAX"
"728000","0.20000000298023224","0.20000000298023224","0.20000000298023224","363","363","363"
"730000","0.20000000298023224","0.20000000298023224","0.20000000298023224","364","364","364"
"732000","0.20000000298023224","0.20000000298023224","0.20000000298023224","365","365","365"
"734000","0.20000000298023224","0.20000000298023224","0.20000000298023224","366","366","366"
"736000","0.20000000298023224","0.20000000298023224","0.20000000298023224","367","367","367"
"738000","0.20000000298023224","0.20000000298023224","0.20000000298023224","368","368","368"
"740000","0.20000000298023224","0.20000000298023224","0.20000000298023224","369","369","369"
"742000","0.20000000298023224","0.20000000298023224","0.20000000298023224","370","370","370"
"744000","0.20000000298023224","0.20000000298023224","0.20000000298023224","371","371","371"
"746000","0.20000000298023224","0.20000000298023224","0.20000000298023224","372","372","372"
"748000","0.20000000298023224","0.20000000298023224","0.20000000298023224","373","373","373"
"750000","0.20000000298023224","0.20000000298023224","0.20000000298023224","374","374","374"
"752000","0.20000000298023224","0.20000000298023224","0.20000000298023224","375","375","375"
"754000","0.20000000298023224","0.20000000298023224","0.20000000298023224","376","376","376"
"756000","0.20000000298023224","0.20000000298023224","0.20000000298023224","377","377","377"
"758000","0.20000000298023224","0.20000000298023224","0.20000000298023224","378","378","378"
"760000","0.20000000298023224","0.20000000298023224","0.20000000298023224","379","379","379"
"762000","0.20000000298023224","0.20000000298023224","0.20000000298023224","380","380","380"
"764000","0.20000000298023224","0.20000000298023224","0.20000000298023224","381","381","381"
"766000","0.20000000298023224","0.20000000298023224","0.20000000298023224","382","382","382"
"768000","0.20000000298023224","0.20000000298023224","0.20000000298023224","383","383","383"
"770000","0.20000000298023224","0.20000000298023224","0.20000000298023224","384","384","384"
"772000","0.20000000298023224","0.20000000298023224","0.20000000298023224","385","385","385"
"774000","0.20000000298023224","0.20000000298023224","0.20000000298023224","386","386","386"
"776000","0.20000000298023224","0.20000000298023224","0.20000000298023224","387","387","387"
"778000","0.20000000298023224","0.20000000298023224","0.20000000298023224","388","388","388"
"780000","0.20000000298023224","0.20000000298023224","0.20000000298023224","389","389","389"
"782000","0.20000000298023224","0.20000000298023224","0.20000000298023224","390","390","390"
"784000","0.20000000298023224","0.20000000298023224","0.20000000298023224","391","391","391"
"786000","0.20000000298023224","0.20000000298023224","0.20000000298023224","392","392","392"
"788000","0.20000000298023224","0.20000000298023224","0.20000000298023224","393","393","393"
"790000","0.20000000298023224","0.20000000298023224","0.20000000298023224","394","394","394"
"792000","0.20000000298023224","0.20000000298023224","0.20000000298023224","395","395","395"
"794000","0.20000000298023224","0.20000000298023224","0.20000000298023224","396","396","396"
"796000","0.20000000298023224","0.20000000298023224","0.20000000298023224","397","397","397"
"798000","0.20000000298023224","0.20000000298023224","0.20000000298023224","398","398","398"
"800000","0.20000000298023224","0.20000000298023224","0.20000000298023224","399","399","399"
"802000","0.20000000298023224","0.20000000298023224","0.20000000298023224","400","400","400"
"804000","0.20000000298023224","0.20000000298023224","0.20000000298023224","401","401","401"
"806000","0.20000000298023224","0.20000000298023224","0.20000000298023224","402","402","402"
"808000","0.20000000298023224","0.20000000298023224","0.20000000298023224","403","403","403"
"810000","0.20000000298023224","0.20000000298023224","0.20000000298023224","404","404","404"
"812000","0.20000000298023224","0.20000000298023224","0.20000000298023224","405","405","405"
"814000","0.20000000298023224","0.20000000298023224","0.20000000298023224","406","406","406"
"816000","0.20000000298023224","0.20000000298023224","0.20000000298023224","407","407","407"
"818000","0.20000000298023224","0.20000000298023224","0.20000000298023224","408","408","408"
"820000","0.20000000298023224","0.20000000298023224","0.20000000298023224","409","409","409"
"822000","0.20000000298023224","0.20000000298023224","0.20000000298023224","410","410","410"
"824000","0.20000000298023224","0.20000000298023224","0.20000000298023224","411","411","411"
"826000","0.20000000298023224","0.20000000298023224","0.20000000298023224","412","412","412"
"828000","0.20000000298023224","0.20000000298023224","0.20000000298023224","413","413","413"
"830000","0.20000000298023224","0.20000000298023224","0.20000000298023224","414","414","414"
"832000","0.20000000298023224","0.20000000298023224","0.20000000298023224","415","415","415"
"834000","0.20000000298023224","0.20000000298023224","0.20000000298023224","416","416","416"
"836000","0.20000000298023224","0.20000000298023224","0.20000000298023224","417","417","417"
"838000","0.20000000298023224","0.20000000298023224","0.20000000298023224","418","418","418"
"840000","0.20000000298023224","0.20000000298023224","0.20000000298023224","419","419","419"
"842000","0.20000000298023224","0.20000000298023224","0.20000000298023224","420","420","420"
"844000","0.20000000298023224","0.20000000298023224","0.20000000298023224","421","421","421"
"846000","0.20000000298023224","0.20000000298023224","0.20000000298023224","422","422","422"
"848000","0.20000000298023224","0.20000000298023224","0.20000000298023224","423","423","423"
"850000","0.20000000298023224","0.20000000298023224","0.20000000298023224","424","424","424"
"852000","0.20000000298023224","0.20000000298023224","0.20000000298023224","425","425","425"
"854000","0.20000000298023224","0.20000000298023224","0.20000000298023224","426","426","426"
"856000","0.20000000298023224","0.20000000298023224","0.20000000298023224","427","427","427"
"858000","0.20000000298023224","0.20000000298023224","0.20000000298023224","428","428","428"
"860000","0.20000000298023224","0.20000000298023224","0.20000000298023224","429","429","429"
"862000","0.20000000298023224","0.20000000298023224","0.20000000298023224","430","430","430"
"864000","0.20000000298023224","0.20000000298023224","0.20000000298023224","431","431","431"
"866000","0.20000000298023224","0.20000000298023224","0.20000000298023224","432","432","432"
"868000","0.20000000298023224","0.20000000298023224","0.20000000298023224","433","433","433"
"870000","0.20000000298023224","0.20000000298023224","0.20000000298023224","434","434","434"
"872000","0.20000000298023224","0.20000000298023224","0.20000000298023224","435","435","435"
"874000","0.20000000298023224","0.20000000298023224","0.20000000298023224","436","436","436"
"876000","0.20000000298023224","0.20000000298023224","0.20000000298023224","437","437","437"
"878000","0.20000000298023224","0.20000000298023224","0.20000000298023224","438","438","438"
"880000","0.20000000298023224","0.20000000298023224","0.20000000298023224","439","439","439"
"882000","0.20000000298023224","0.20000000298023224","0.20000000298023224","440","440","440"
"884000","0.20000000298023224","0.20000000298023224","0.20000000298023224","441","441","441"
"886000","0.20000000298023224","0.20000000298023224","0.20000000298023224","442","442","442"
"888000","0.20000000298023224","0.20000000298023224","0.20000000298023224","443","443","443"
"890000","0.20000000298023224","0.20000000298023224","0.20000000298023224","444","444","444"
"892000","0.20000000298023224","0.20000000298023224","0.20000000298023224","445","445","445"
"894000","0.20000000298023224","0.20000000298023224","0.20000000298023224","446","446","446"
"896000","0.20000000298023224","0.20000000298023224","0.20000000298023224","447","447","447"
"898000","0.20000000298023224","0.20000000298023224","0.20000000298023224","448","448","448"
"900000","0.20000000298023224","0.20000000298023224","0.20000000298023224","449","449","449"
"902000","0.20000000298023224","0.20000000298023224","0.20000000298023224","450","450","450"
"904000","0.20000000298023224","0.20000000298023224","0.20000000298023224","451","451","451"
"906000","0.20000000298023224","0.20000000298023224","0.20000000298023224","452","452","452"
"908000","0.20000000298023224","0.20000000298023224","0.20000000298023224","453","453","453"
"910000","0.20000000298023224","0.20000000298023224","0.20000000298023224","454","454","454"
"912000","0.20000000298023224","0.20000000298023224","0.20000000298023224","455","455","455"
"914000","0.20000000298023224","0.20000000298023224","0.20000000298023224","456","456","456"
"916000","0.20000000298023224","0.20000000298023224","0.20000000298023224","457","457","457"
"918000","0.20000000298023224","0.20000000298023224","0.20000000298023224","458","458","458"
"920000","0.20000000298023224","0.20000000298023224","0.20000000298023224","459","459","459"
"922000","0.20000000298023224","0.20000000298023224","0.20000000298023224","460","460","460"
"924000","0.20000000298023224","0.20000000298023224","0.20000000298023224","461","461","461"
"926000","0.20000000298023224","0.20000000298023224","0.20000000298023224","462","462","462"
"928000","0.20000000298023224","0.20000000298023224","0.20000000298023224","463","463","463"
"930000","0.20000000298023224","0.20000000298023224","0.20000000298023224","464","464","464"
"932000","0.20000000298023224","0.20000000298023224","0.20000000298023224","465","465","465"
"934000","0.20000000298023224","0.20000000298023224","0.20000000298023224","466","466","466"
"936000","0.20000000298023224","0.20000000298023224","0.20000000298023224","467","467","467"
"938000","0.20000000298023224","0.20000000298023224","0.20000000298023224","468","468","468"
"940000","0.20000000298023224","0.20000000298023224","0.20000000298023224","469","469","469"
"942000","0.20000000298023224","0.20000000298023224","0.20000000298023224","470","470","470"
"944000","0.20000000298023224","0.20000000298023224","0.20000000298023224","471","471","471"
"946000","0.20000000298023224","0.20000000298023224","0.20000000298023224","472","472","472"
"948000","0.20000000298023224","0.20000000298023224","0.20000000298023224","473","473","473"
"950000","0.20000000298023224","0.20000000298023224","0.20000000298023224","474","474","474"
"952000","0.20000000298023224","0.20000000298023224","0.20000000298023224","475","475","475"
"954000","0.20000000298023224","0.20000000298023224","0.20000000298023224","476","476","476"
"956000","0.20000000298023224","0.20000000298023224","0.20000000298023224","477","477","477"
"958000","0.20000000298023224","0.20000000298023224","0.20000000298023224","478","478","478"
"960000","0.20000000298023224","0.20000000298023224","0.20000000298023224","479","479","479"
"962000","0.20000000298023224","0.20000000298023224","0.20000000298023224","480","480","480"
"964000","0.20000000298023224","0.20000000298023224","0.20000000298023224","481","481","481"
"966000","0.20000000298023224","0.20000000298023224","0.20000000298023224","482","482","482"
"968000","0.20000000298023224","0.20000000298023224","0.20000000298023224","483","483","483"
"970000","0.20000000298023224","0.20000000298023224","0.20000000298023224","484","484","484"
"972000","0.20000000298023224","0.20000000298023224","0.20000000298023224","485","485","485"
"974000","0.20000000298023224","0.20000000298023224","0.20000000298023224","486","486","486"
"976000","0.20000000298023224","0.20000000298023224","0.20000000298023224","487","487","487"
"978000","0.20000000298023224","0.20000000298023224","0.20000000298023224","488","488","488"
"980000","0.20000000298023224","0.20000000298023224","0.20000000298023224","489","489","489"
"982000","0.20000000298023224","0.20000000298023224","0.20000000298023224","490","490","490"
"984000","0.20000000298023224","0.20000000298023224","0.20000000298023224","491","491","491"
"986000","0.20000000298023224","0.20000000298023224","0.20000000298023224","492","492","492"
"988000","0.20000000298023224","0.20000000298023224","0.20000000298023224","493","493","493"
"990000","0.20000000298023224","0.20000000298023224","0.20000000298023224","494","494","494"
"992000","0.20000000298023224","0.20000000298023224","0.20000000298023224","495","495","495"
"994000","0.20000000298023224","0.20000000298023224","0.20000000298023224","496","496","496"
"996000","0.20000000298023224","0.20000000298023224","0.20000000298023224","497","497","497"
"998000","0.20000000298023224","0.20000000298023224","0.20000000298023224","498","498","498"
"1000000","0.20000000298023224","0.20000000298023224","0.20000000298023224","499","499","499"
"1002000","0.20000000298023224","0.20000000298023224","0.20000000298023224","500","500","500"
"1004000","0.20000000298023224","0.20000000298023224","0.20000000298023224","501","501","501"
"1006000","0.20000000298023224","0.20000000298023224","0.20000000298023224","502","502","502"
"1008000","0.20000000298023224","0.20000000298023224","0.20000000298023224","503","503","503"
"1010000","0.20000000298023224","0.20000000298023224","0.20000000298023224","504","504","504"
"1012000","0.20000000298023224","0.20000000298023224","0.20000000298023224","505","505","505"
"1014000","0.20000000298023224","0.20000000298023224","0.20000000298023224","506","506","506"
"1016000","0.20000000298023224","0.20000000298023224","0.20000000298023224","507","507","507"
"1018000","0.20000000298023224","0.20000000298023224","0.20000000298023224","508","508","508"
"1020000","0.20000000298023224","0.20000000298023224","0.20000000298023224","509","509","509"
"1022000","0.20000000298023224","0.20000000298023224","0.20000000298023224","510","510","510"
"1024000","0.20000000298023224","0.20000000298023224","0.20000000298023224","511","511","511"
"1026000","0.20000000298023224","0.20000000298023224","0.20000000298023224","512","512","512"
"1028000","0.20000000298023224","0.20000000298023224","0.20000000298023224","513","513","513"
"1030000","0.20000000298023224","0.20000000298023224","0.20000000298023224","514","514","514"
"1032000","0.20000000298023224","0.20000000298023224","0.20000000298023224","515","515","515"
"1034000","0.20000000298023224","0.20000000298023224","0.20000000298023224","516","516","516"
"1036000","0.20000000298023224","0.20000000298023224","0.20000000298023224","517","517","517"
"1038000","0.20000000298023224","0.20000000298023224","0.20000000298023224","518","518","518"
"1040000","0.20000000298023224","0.20000000298023224","0.20000000298023224","519","519","519"
"1042000","0.20000000298023224","0.20000000298023224","0.20000000298023224","520","520","520"
"1044000","0.20000000298023224","0.20000000298023224","0.20000000298023224","521","521","521"
"1046000","0.20000000298023224","0.20000000298023224","0.20000000298023224","522","522","522"
"1048000","0.20000000298023224","0.20000000298023224","0.20000000298023224","523","523","523"
"1050000","0.20000000298023224","0.20000000298023224","0.20000000298023224","524","524","524"
"1052000","0.20000000298023224","0.20000000298023224","0.20000000298023224","525","525","525"
"1054000","0.20000000298023224","0.20000000298023224","0.20000000298023224","526","526","526"
"1056000","0.20000000298023224","0.20000000298023224","0.20000000298023224","527","527","527"
"1058000","0.20000000298023224","0.20000000298023224","0.20000000298023224","528","528","528"
"1060000","0.20000000298023224","0.20000000298023224","0.20000000298023224","529","529","529"
"1062000","0.20000000298023224","0.20000000298023224","0.20000000298023224","530","530","530"
"1064000","0.20000000298023224","0.20000000298023224","0.20000000298023224","531","531","531"
"1066000","0.20000000298023224","0.20000000298023224","0.20000000298023224","532","532","532"
"1068000","0.20000000298023224","0.20000000298023224","0.20000000298023224","533","533","533"
"1070000","0.20000000298023224","0.20000000298023224","0.20000000298023224","534","534","534"
"1072000","0.20000000298023224","0.20000000298023224","0.20000000298023224","535","535","535"
"1074000","0.20000000298023224","0.20000000298023224","0.20000000298023224","536","536","536"
"1076000","0.20000000298023224","0.20000000298023224","0.20000000298023224","537","537","537"
"1078000","0.20000000298023224","0.20000000298023224","0.20000000298023224","538","538","538"
"1080000","0.20000000298023224","0.20000000298023224","0.20000000298023224","539","539","539"
"1082000","0.20000000298023224","0.20000000298023224","0.20000000298023224","540","540","540"
"1084000","0.20000000298023224","0.20000000298023224","0.20000000298023224","541","541","541"
"1086000","0.20000000298023224","0.20000000298023224","0.20000000298023224","542","542","542"
"1088000","0.20000000298023224","0.20000000298023224","0.20000000298023224","543","543","543"
"1090000","0.20000000298023224","0.20000000298023224","0.20000000298023224","544","544","544"
"1092000","0.20000000298023224","0.20000000298023224","0.20000000298023224","545","545","545"
"1094000","0.20000000298023224","0.20000000298023224","0.20000000298023224","546","546","546"
"1096000","0.20000000298023224","0.20000000298023224","0.20000000298023224","547","547","547"
"1098000","0.20000000298023224","0.20000000298023224","0.20000000298023224","548","548","548"
"1100000","0.20000000298023224","0.20000000298023224","0.20000000298023224","549","549","549"
"1102000","0.20000000298023224","0.20000000298023224","0.20000000298023224","550","550","550"
"1104000","0.20000000298023224","0.20000000298023224","0.20000000298023224","551","551","551"
"1106000","0.20000000298023224","0.20000000298023224","0.20000000298023224","552","552","552"
"1108000","0.20000000298023224","0.20000000298023224","0.20000000298023224","553","553","553"
"1110000","0.20000000298023224","0.20000000298023224","0.20000000298023224","554","554","554"
"1112000","0.20000000298023224","0.20000000298023224","0.20000000298023224","555","555","555"
"1114000","0.20000000298023224","0.20000000298023224","0.20000000298023224","556","556","556"
"1116000","0.20000000298023224","0.20000000298023224","0.20000000298023224","557","557","557"
"1118000","0.20000000298023224","0.20000000298023224","0.20000000298023224","558","558","558"
"1120000","0.20000000298023224","0.20000000298023224","0.20000000298023224","559","559","559"
"1122000","0.20000000298023224","0.20000000298023224","0.20000000298023224","560","560","560"
"1124000","0.20000000298023224","0.20000000298023224","0.20000000298023224","561","561","561"
"1126000","0.20000000298023224","0.20000000298023224","0.20000000298023224","562","562","562"
"1128000","0.20000000298023224","0.20000000298023224","0.20000000298023224","563","563","563"
"1130000","0.20000000298023224","0.20000000298023224","0.20000000298023224","564","564","564"
"1132000","0.20000000298023224","0.20000000298023224","0.20000000298023224","565","565","565"
"1134000","0.20000000298023224","0.20000000298023224","0.20000000298023224","566","566","566"
"1136000","0.20000000298023224","0.20000000298023224","0.20000000298023224","567","567","567"
"1138000","0.20000000298023224","0.20000000298023224","0.20000000298023224","568","568","568"
"1140000","0.20000000298023224","0.20000000298023224","0.20000000298023224","569","569","569"
"1142000","0.20000000298023224","0.20000000298023224","0.20000000298023224","570","570","570"
"1144000","0.20000000298023224","0.20000000298023224","0.20000000298023224","571","571","571"
"1146000","0.20000000298023224","0.20000000298023224","0.20000000298023224","572","572","572"
"1148000","0.20000000298023224","0.20000000298023224","0.20000000298023224","573","573","573"
"1150000","0.20000000298023224","0.20000000298023224","0.20000000298023224","574","574","574"
"1152000","0.20000000298023224","0.20000000298023224","0.20000000298023224","575","575","575"
"1154000","0.20000000298023224","0.20000000298023224","0.20000000298023224","576","576","576"
"1156000","0.20000000298023224","0.20000000298023224","0.20000000298023224","577","577","577"
"1158000","0.20000000298023224","0.20000000298023224","0.20000000298023224","578","578","578"
"1160000","0.20000000298023224","0.20000000298023224","0.20000000298023224","579","579","579"
"1162000","0.20000000298023224","0.20000000298023224","0.20000000298023224","580","580","580"
"1164000","0.20000000298023224","0.20000000298023224","0.20000000298023224","581","581","581"
"1166000","0.20000000298023224","0.20000000298023224","0.20000000298023224","582","582","582"
"1168000","0.20000000298023224","0.20000000298023224","0.20000000298023224","583","583","583"
"1170000","0.20000000298023224","0.20000000298023224","0.20000000298023224","584","584","584"
"1172000","0.20000000298023224","0.20000000298023224","0.20000000298023224","585","585","585"
"1174000","0.20000000298023224","0.20000000298023224","0.20000000298023224","586","586","586"
"1176000","0.20000000298023224","0.20000000298023224","0.20000000298023224","587","587","587"
"1178000","0.20000000298023224","0.20000000298023224","0.20000000298023224","588","588","588"
"1180000","0.20000000298023224","0.20000000298023224","0.20000000298023224","589","589","589"
"1182000","0.20000000298023224","0.20000000298023224","0.20000000298023224","590","590","590"
"1184000","0.20000000298023224","0.20000000298023224","0.20000000298023224","591","591","591"
"1186000","0.20000000298023224","0.20000000298023224","0.20000000298023224","592","592","592"
"1188000","0.20000000298023224","0.20000000298023224","0.20000000298023224","593","593","593"
"1190000","0.20000000298023224","0.20000000298023224","0.20000000298023224","594","594","594"
"1192000","0.20000000298023224","0.20000000298023224","0.20000000298023224","595","595","595"
"1194000","0.20000000298023224","0.20000000298023224","0.20000000298023224","596","596","596"
"1196000","0.20000000298023224","0.20000000298023224","0.20000000298023224","597","597","597"
"1198000","0.20000000298023224","0.20000000298023224","0.20000000298023224","598","598","598"
"1200000","0.20000000298023224","0.20000000298023224","0.20000000298023224","599","599","599"
"1202000","0.20000000298023224","0.20000000298023224","0.20000000298023224","600","600","600"
"1204000","0.20000000298023224","0.20000000298023224","0.20000000298023224","601","601","601"
"1206000","0.20000000298023224","0.20000000298023224","0.20000000298023224","602","602","602"
"1208000","0.20000000298023224","0.20000000298023224","0.20000000298023224","603","603","603"
"1210000","0.20000000298023224","0.20000000298023224","0.20000000298023224","604","604","604"
"1212000","0.20000000298023224","0.20000000298023224","0.20000000298023224","605","605","605"
"1214000","0.20000000298023224","0.20000000298023224","0.20000000298023224","606","606","606"
"1216000","0.20000000298023224","0.20000000298023224","0.20000000298023224","607","607","607"
"1218000","0.20000000298023224","0.20000000298023224","0.20000000298023224","608","608","608"
"1220000","0.20000000298023224","0.20000000298023224","0.20000000298023224","609","609","609"
"1222000","0.20000000298023224","0.20000000298023224","0.20000000298023224","610","610","610"
"1224000","0.20000000298023224","0.20000000298023224","0.20000000298023224","611","611","611"
"1226000","0.20000000298023224","0.20000000298023224","0.20000000298023224","612","612","612"
"1228000","0.20000000298023224","0.20000000298023224","0.20000000298023224","613","613","613"
"1230000","0.20000000298023224","0.20000000298023224","0.20000000298023224","614","614","614"
"1232000","0.20000000298023224","0.20000000298023224","0.20000000298023224","615","615","615"
"1234000","0.20000000298023224","0.20000000298023224","0.20000000298023224","616","616","616"
"1236000","0.20000000298023224","0.20000000298023224","0.20000000298023224","617","617","617"
"1238000","0.20000000298023224","0.20000000298023224","0.20000000298023224","618","618","618"
"1240000","0.20000000298023224","0.20000000298023224","0.20000000298023224","619","619","619"
"1242000","0.20000000298023224","0.20000000298023224","0.20000000298023224","620","620","620"
"1244000","0.20000000298023224","0.20000000298023224","0.20000000298023224","621","621","621"
"1246000","0.20000000298023224","0.20000000298023224","0.20000000298023224","622","622","622"
"1248000","0.20000000298023224","0.20000000298023224","0.20000000298023224","623","623","623"
"1250000","0.20000000298023224","0.20000000298023224","0.20000000298023224","624","624","624"
"1252000","0.20000000298023224","0.20000000298023224","0.20000000298023224","625","625","625"
"1254000","0.20000000298023224","0.20000000298023224","0.20000000298023224","626","626","626"
"1256000","0.20000000298023224","0.20000000298023224","0.20000000298023224","627","627","627"
"1258000","0.20000000298023224","0.20000000298023224","0.20000000298023224","628","628","628"
"1260000","0.20000000298023224","0.20000000298023224","0.20000000298023224","629","629","629"
"1262000","0.20000000298023224","0.20000000298023224","0.20000000298023224","630","630","630"
"1264000","0.20000000298023224","0.20000000298023224","0.20000000298023224","631","631","631"
"1266000","0.20000000298023224","0.20000000298023224","0.20000000298023224","632","632","632"
"1268000","0.20000000298023224","0.20000000298023224","0.20000000298023224","633","633","633"
"1270000","0.20000000298023224","0.20000000298023224","0.20000000298023224","634","634","634"
"1272000","0.20000000298023224","0.20000000298023224","0.20000000298023224","635","635","635"
"1274000","0.20000000298023224","0.20000000298023224","0.20000000298023224","636","636","636"
"1276000","0.20000000298023224","0.20000000298023224","0.20000000298023224","637","637","637"
"1278000","0.20000000298023224","0.20000000298023224","0.20000000298023224","638","638","638"
"1280000","0.20000000298023224","0.20000000298023224","0.20000000298023224","639","639","639"
"1282000","0.20000000298023224","0.20000000298023224","0.20000000298023224","640","640","640"
"1284000","0.20000000298023224","0.20000000298023224","0.20000000298023224","641","641","641"
"1286000","0.20000000298023224","0.20000000298023224","0.20000000298023224","642","642","642"
"1288000","0.20000000298023224","0.20000000298023224","0.20000000298023224","643","643","643"
"1290000","0.20000000298023224","0.20000000298023224","0.20000000298023224","644","644","644"
"1292000","0.20000000298023224","0.20000000298023224","0.20000000298023224","645","645","645"
"1294000","0.20000000298023224","0.20000000298023224","0.20000000298023224","646","646","646"
"1296000","0.20000000298023224","0.20000000298023224","0.20000000298023224","647","647","647"
"1298000","0.20000000298023224","0.20000000298023224","0.20000000298023224","648","648","648"
"1300000","0.20000000298023224","0.20000000298023224","0.20000000298023224","649","649","649"
"1302000","0.20000000298023224","0.20000000298023224","0.20000000298023224","650","650","650"
"1304000","0.20000000298023224","0.20000000298023224","0.20000000298023224","651","651","651"
"1306000","0.20000000298023224","0.20000000298023224","0.20000000298023224","652","652","652"
"1308000","0.20000000298023224","0.20000000298023224","0.20000000298023224","653","653","653"
"1310000","0.20000000298023224","0.20000000298023224","0.20000000298023224","654","654","654"
"1312000","0.20000000298023224","0.20000000298023224","0.20000000298023224","655","655","655"
"1314000","0.20000000298023224","0.20000000298023224","0.20000000298023224","656","656","656"
"1316000","0.20000000298023224","0.20000000298023224","0.20000000298023224","657","657","657"
"1318000","0.20000000298023224","0.20000000298023224","0.20000000298023224","658","658","658"
"1320000","0.20000000298023224","0.20000000298023224","0.20000000298023224","659","659","659"
"1322000","0.20000000298023224","0.20000000298023224","0.20000000298023224","660","660","660"
"1324000","0.20000000298023224","0.20000000298023224","0.20000000298023224","661","661","661"
"1326000","0.20000000298023224","0.20000000298023224","0.20000000298023224","662","662","662"
"1328000","0.20000000298023224","0.20000000298023224","0.20000000298023224","663","663","663"
"1330000","0.20000000298023224","0.20000000298023224","0.20000000298023224","664","664","664"
"1332000","0.20000000298023224","0.20000000298023224","0.20000000298023224","665","665","665"
"1334000","0.20000000298023224","0.20000000298023224","0.20000000298023224","666","666","666"
"1336000","0.20000000298023224","0.20000000298023224","0.20000000298023224","667","667","667"
"1338000","0.20000000298023224","0.20000000298023224","0.20000000298023224","668","668","668"
"1340000","0.20000000298023224","0.20000000298023224","0.20000000298023224","669","669","669"
"1342000","0.20000000298023224","0.20000000298023224","0.20000000298023224","670","670","670"
"1344000","0.20000000298023224","0.20000000298023224","0.20000000298023224","671","671","671"
"1346000","0.20000000298023224","0.20000000298023224","0.20000000298023224","672","672","672"
"1348000","0.20000000298023224","0.20000000298023224","0.20000000298023224","673","673","673"
"1350000","0.20000000298023224","0.20000000298023224","0.20000000298023224","674","674","674"
"1352000","0.20000000298023224","0.20000000298023224","0.20000000298023224","675","675","675"
"1354000","0.20000000298023224","0.20000000298023224","0.20000000298023224","676","676","676"
"1356000","0.20000000298023224","0.20000000298023224","0.20000000298023224","677","677","677"
"1358000","0.20000000298023224","0.20000000298023224","0.20000000298023224","678","678","678"
"1360000","0.20000000298023224","0.20000000298023224","0.20000000298023224","679","679","679"
"1362000","0.20000000298023224","0.20000000298023224","0.20000000298023224","680","680","680"
"1364000","0.20000000298023224","0.20000000298023224","0.20000000298023224","681","681","681"
"1366000","0.20000000298023224","0.20000000298023224","0.20000000298023224","682","682","682"
"1368000","0.20000000298023224","0.20000000298023224","0.20000000298023224","683","683","683"
"1370000","0.20000000298023224","0.20000000298023224","0.20000000298023224","684","684","684"
"1372000","0.20000000298023224","0.20000000298023224","0.20000000298023224","685","685","685"
"1374000","0.20000000298023224","0.20000000298023224","0.20000000298023224","686","686","686"
"1376000","0.20000000298023224","0.20000000298023224","0.20000000298023224","687","687","687"
"1378000","0.20000000298023224","0.20000000298023224","0.20000000298023224","688","688","688"
"1380000","0.20000000298023224","0.20000000298023224","0.20000000298023224","689","689","689"
"1382000","0.20000000298023224","0.20000000298023224","0.20000000298023224","690","690","690"
"1384000","0.20000000298023224","0.20000000298023224","0.20000000298023224","691","691","691"
"1386000","0.20000000298023224","0.20000000298023224","0.20000000298023224","692","692","692"
"1388000","0.20000000298023224","0.20000000298023224","0.20000000298023224","693","693","693"
"1390000","0.20000000298023224","0.20000000298023224","0.20000000298023224","694","694","694"
"1392000","0.20000000298023224","0.20000000298023224","0.20000000298023224","695","695","695"
"1394000","0.20000000298023224","0.20000000298023224","0.20000000298023224","696","696","696"
"1396000","0.20000000298023224","0.20000000298023224","0.20000000298023224","697","697","697"
"1398000","0.20000000298023224","0.20000000298023224","0.20000000298023224","698","698","698"
"1400000","0.20000000298023224","0.20000000298023224","0.20000000298023224","699","699","699"
"1402000","0.20000000298023224","0.20000000298023224","0.20000000298023224","700","700","700"
"1404000","0.20000000298023224","0.20000000298023224","0.20000000298023224","701","701","701"
"1406000","0.20000000298023224","0.20000000298023224","0.20000000298023224","702","702","702"
"1408000","0.20000000298023224","0.20000000298023224","0.20000000298023224","703","703","703"
"1410000","0.20000000298023224","0.20000000298023224","0.20000000298023224","704","704","704"
"1412000","0.20000000298023224","0.20000000298023224","0.20000000298023224","705","705","705"
"1414000","0.20000000298023224","0.20000000298023224","0.20000000298023224","706","706","706"
"1416000","0.20000000298023224","0.20000000298023224","0.20000000298023224","707","707","707"
"1418000","0.20000000298023224","0.20000000298023224","0.20000000298023224","708","708","708"
"1420000","0.20000000298023224","0.20000000298023224","0.20000000298023224","709","709","709"
"1422000","0.20000000298023224","0.20000000298023224","0.20000000298023224","710","710","710"
"1424000","0.20000000298023224","0.20000000298023224","0.20000000298023224","711","711","711"
"1426000","0.20000000298023224","0.20000000298023224","0.20000000298023224","712","712","712"
"1428000","0.20000000298023224","0.20000000298023224","0.20000000298023224","713","713","713"
"1430000","0.20000000298023224","0.20000000298023224","0.20000000298023224","714","714","714"
"1432000","0.20000000298023224","0.20000000298023224","0.20000000298023224","715","715","715"
"1434000","0.20000000298023224","0.20000000298023224","0.20000000298023224","716","716","716"
"1436000","0.20000000298023224","0.20000000298023224","0.20000000298023224","717","717","717"
"1438000","0.20000000298023224","0.20000000298023224","0.20000000298023224","718","718","718"
"1440000","0.20000000298023224","0.20000000298023224","0.20000000298023224","719","719","719"
"1442000","0.20000000298023224","0.20000000298023224","0.20000000298023224","720","720","720"
"1444000","0.20000000298023224","0.20000000298023224","0.20000000298023224","721","721","721"
